customer_id,customer_name,segment,region,sale_id,sale_date,sale_value,product,sale_month
CUST0833,Cliente 833,Pequena Empresa,Sudeste,,,,,
CUST0834,Cliente 834,Pequena Empresa,Sudeste,,,,,
CUST0835,Cliente 835,Média Empresa,Nordeste,,,,,
CUST0836,Cliente 836,Média Empresa,Nordeste,,,,,
CUST0837,Cliente 837,Autônomo,Centro-Oeste,SALE0754,2025-04-19 10:37:23.102226,4340.48,Produto A,2025-04
CUST0838,Cliente 838,Pequena Empresa,Sul,SALE0302,2025-05-11 10:37:23.100663,2578.16,Serviço X,2025-05
CUST0839,Cliente 839,Média Empresa,Centro-Oeste,SALE0288,2025-07-19 10:37:23.100616,1071.9,Serviço Y,2025-07
CUST0839,Cliente 839,Média Empresa,Centro-Oeste,SALE0608,2024-12-28 10:37:23.101711,4018.65,Serviço Y,2024-12
CUST0840,Cliente 840,Média Empresa,Sul,,,,,
CUST0841,Cliente 841,Pequena Empresa,Nordeste,SALE0142,2024-12-06 10:37:23.100144,3136.96,Serviço Y,2024-12
CUST0841,Cliente 841,Pequena Empresa,Nordeste,SALE0296,2025-07-01 10:37:23.100641,2056.75,Serviço X,2025-07
CUST0842,Cliente 842,Média Empresa,Nordeste,,,,,
CUST0843,Cliente 843,Pequena Empresa,Centro-Oeste,,,,,
CUST0844,Cliente 844,Autônomo,Norte,SALE0624,2025-05-02 10:37:23.101791,2920.12,Serviço Y,2025-05
CUST0845,Cliente 845,Pequena Empresa,Centro-Oeste,,,,,
CUST0846,Cliente 846,Média Empresa,Sul,,,,,
CUST0847,Cliente 847,Pequena Empresa,Centro-Oeste,SALE0051,2025-03-11 10:37:23.099783,3624.38,Produto A,2025-03
CUST0847,Cliente 847,Pequena Empresa,Centro-Oeste,SALE0585,2025-04-09 10:37:23.101593,3853.82,Serviço Y,2025-04
CUST0848,Cliente 848,Autônomo,Sudeste,SALE0524,2024-11-02 10:37:23.101387,127.89,Produto B,2024-11
CUST0849,Cliente 849,Média Empresa,Sul,SALE0327,2025-05-04 10:37:23.100754,2050.89,Produto A,2025-05
CUST0850,Cliente 850,Média Empresa,Sul,SALE0617,2025-01-10 10:37:23.101756,2394.17,Serviço Y,2025-01
CUST0850,Cliente 850,Média Empresa,Sul,SALE0732,2024-10-14 10:37:23.102157,2823.04,Serviço X,2024-10
CUST0851,Cliente 851,Pequena Empresa,Norte,,,,,
CUST0852,Cliente 852,Grande Empresa,Nordeste,,,,,
CUST0853,Cliente 853,Pequena Empresa,Sul,,,,,
CUST0854,Cliente 854,Grande Empresa,Nordeste,,,,,
CUST0855,Cliente 855,Pequena Empresa,Centro-Oeste,SALE0223,2025-02-08 10:37:23.100401,245.08,Produto A,2025-02
CUST0855,Cliente 855,Pequena Empresa,Centro-Oeste,SALE0357,2025-07-08 10:37:23.100850,3356.23,Serviço X,2025-07
CUST0856,Cliente 856,Pequena Empresa,Sudeste,SALE0057,2024-12-24 10:37:23.099802,4426.83,Produto A,2024-12
CUST0856,Cliente 856,Pequena Empresa,Sudeste,SALE0490,2025-04-19 10:37:23.101279,2690.3,Produto B,2025-04
CUST0856,Cliente 856,Pequena Empresa,Sudeste,SALE0763,2025-07-08 10:37:23.102255,175.96,Serviço Y,2025-07
CUST0857,Cliente 857,Pequena Empresa,Norte,SALE0310,2024-11-30 10:37:23.100688,808.82,Serviço Y,2024-11
CUST0858,Cliente 858,Média Empresa,Nordeste,,,,,
CUST0859,Cliente 859,Média Empresa,Sul,,,,,
CUST0860,Cliente 860,Pequena Empresa,Nordeste,,,,,
CUST0861,Cliente 861,Grande Empresa,Sul,SALE0683,2025-03-23 10:37:23.102000,928.98,Serviço X,2025-03
CUST0862,Cliente 862,Média Empresa,Nordeste,,,,,
CUST0863,Cliente 863,Média Empresa,Sul,,,,,
CUST0864,Cliente 864,Média Empresa,Centro-Oeste,SALE0065,2025-01-25 10:37:23.099828,2062.8,Serviço X,2025-01
CUST0865,Cliente 865,Média Empresa,Sul,SALE0661,2025-01-31 10:37:23.101930,2165.67,Produto A,2025-01
CUST0866,Cliente 866,Média Empresa,Sul,,,,,
CUST0867,Cliente 867,Pequena Empresa,Sudeste,SALE0185,2025-03-10 10:37:23.100280,1618.38,Serviço X,2025-03
CUST0868,Cliente 868,Pequena Empresa,Sul,SALE0143,2025-03-08 10:37:23.100147,2815.6,Produto B,2025-03
CUST0868,Cliente 868,Pequena Empresa,Sul,SALE0249,2025-05-28 10:37:23.100482,1167.19,Serviço Y,2025-05
CUST0869,Cliente 869,Grande Empresa,Sudeste,SALE0556,2025-01-10 10:37:23.101491,3946.89,Serviço Y,2025-01
CUST0870,Cliente 870,Autônomo,Norte,SALE0384,2025-02-22 10:37:23.100935,1993.86,Produto B,2025-02
CUST0871,Cliente 871,Pequena Empresa,Sudeste,SALE0013,2024-12-30 10:37:23.099658,2728.75,Serviço Y,2024-12
CUST0871,Cliente 871,Pequena Empresa,Sudeste,SALE0193,2025-06-09 10:37:23.100305,435.3,Produto B,2025-06
CUST0872,Cliente 872,Pequena Empresa,Centro-Oeste,,,,,
CUST0873,Cliente 873,Média Empresa,Sudeste,,,,,
CUST0874,Cliente 874,Média Empresa,Norte,,,,,
CUST0875,Cliente 875,Pequena Empresa,Centro-Oeste,SALE0425,2025-03-27 10:37:23.101071,747.47,Serviço Y,2025-03
CUST0875,Cliente 875,Pequena Empresa,Centro-Oeste,SALE0708,2025-03-29 10:37:23.102079,2451.11,Serviço X,2025-03
CUST0876,Cliente 876,Pequena Empresa,Nordeste,,,,,
CUST0877,Cliente 877,Grande Empresa,Nordeste,SALE0258,2025-02-28 10:37:23.100510,3943.39,Produto A,2025-02
CUST0877,Cliente 877,Grande Empresa,Nordeste,SALE0373,2025-06-07 10:37:23.100901,4591.41,Serviço X,2025-06
CUST0878,Cliente 878,Média Empresa,Sudeste,,,,,
CUST0879,Cliente 879,Pequena Empresa,Sudeste,,,,,
CUST0880,Cliente 880,Pequena Empresa,Norte,,,,,
CUST0881,Cliente 881,Pequena Empresa,Norte,,,,,
CUST0882,Cliente 882,Média Empresa,Sul,SALE0268,2025-01-16 10:37:23.100541,1584.4,Produto B,2025-01
CUST0883,Cliente 883,Pequena Empresa,Norte,,,,,
CUST0884,Cliente 884,Pequena Empresa,Sul,SALE0133,2025-02-23 10:37:23.100116,750.68,Produto A,2025-02
CUST0885,Cliente 885,Grande Empresa,Centro-Oeste,SALE0711,2025-05-13 10:37:23.102088,779.69,Produto B,2025-05
CUST0886,Cliente 886,Pequena Empresa,Sudeste,,,,,
CUST0887,Cliente 887,Média Empresa,Centro-Oeste,,,,,
CUST0888,Cliente 888,Pequena Empresa,Norte,,,,,
CUST0889,Cliente 889,Pequena Empresa,Centro-Oeste,,,,,
CUST0890,Cliente 890,Pequena Empresa,Centro-Oeste,SALE0099,2025-07-16 10:37:23.099959,3092.47,Serviço Y,2025-07
CUST0891,Cliente 891,Grande Empresa,Centro-Oeste,SALE0443,2025-07-18 10:37:23.101128,2897.63,Serviço X,2025-07
CUST0891,Cliente 891,Grande Empresa,Centro-Oeste,SALE0791,2024-12-02 10:37:23.102342,2639.49,Produto A,2024-12
CUST0892,Cliente 892,Grande Empresa,Norte,SALE0094,2025-07-18 10:37:23.099935,330.76,Produto A,2025-07
CUST0893,Cliente 893,Grande Empresa,Centro-Oeste,SALE0186,2024-11-23 10:37:23.100283,3639.21,Serviço Y,2024-11
CUST0894,Cliente 894,Pequena Empresa,Sul,,,,,
CUST0895,Cliente 895,Média Empresa,Norte,,,,,
CUST0896,Cliente 896,Pequena Empresa,Centro-Oeste,,,,,
CUST0897,Cliente 897,Pequena Empresa,Norte,,,,,
CUST0898,Cliente 898,Grande Empresa,Nordeste,SALE0189,2025-05-14 10:37:23.100292,1613.19,Produto B,2025-05
CUST0899,Cliente 899,Pequena Empresa,Sul,SALE0085,2025-03-25 10:37:23.099892,2243.74,Serviço Y,2025-03
CUST0899,Cliente 899,Pequena Empresa,Sul,SALE0089,2025-07-19 10:37:23.099910,3901.02,Serviço Y,2025-07
CUST0899,Cliente 899,Pequena Empresa,Sul,SALE0224,2025-07-18 10:37:23.100404,2958.19,Produto A,2025-07
CUST0900,Cliente 900,Pequena Empresa,Centro-Oeste,SALE0321,2025-04-15 10:37:23.100735,4147.75,Produto A,2025-04
CUST0900,Cliente 900,Pequena Empresa,Centro-Oeste,SALE0723,2025-07-05 10:37:23.102126,1874.16,Produto A,2025-07
CUST0901,Cliente 901,Pequena Empresa,Nordeste,,,,,
CUST0902,Cliente 902,Pequena Empresa,Nordeste,SALE0374,2024-11-12 10:37:23.100904,4656.78,Produto A,2024-11
CUST0903,Cliente 903,Pequena Empresa,Norte,,,,,
CUST0904,Cliente 904,Média Empresa,Nordeste,,,,,
CUST0905,Cliente 905,Média Empresa,Sul,,,,,
CUST0906,Cliente 906,Grande Empresa,Sul,,,,,
CUST0907,Cliente 907,Grande Empresa,Sudeste,,,,,
CUST0908,Cliente 908,Pequena Empresa,Sul,SALE0171,2025-08-05 10:37:23.100235,3382.36,Serviço Y,2025-08
CUST0909,Cliente 909,Pequena Empresa,Nordeste,SALE0080,2025-07-12 10:37:23.099876,393.51,Produto A,2025-07
CUST0910,Cliente 910,Pequena Empresa,Sul,,,,,
CUST0911,Cliente 911,Média Empresa,Norte,,,,,
CUST0912,Cliente 912,Pequena Empresa,Sudeste,,,,,
CUST0913,Cliente 913,Média Empresa,Nordeste,SALE0747,2025-07-25 10:37:23.102204,4879.07,Produto A,2025-07
CUST0914,Cliente 914,Média Empresa,Sudeste,,,,,
CUST0915,Cliente 915,Média Empresa,Nordeste,SALE0303,2025-06-22 10:37:23.100666,2302.33,Produto A,2025-06
CUST0916,Cliente 916,Média Empresa,Norte,SALE0128,2025-06-20 10:37:23.100082,343.58,Serviço Y,2025-06
CUST0916,Cliente 916,Média Empresa,Norte,SALE0619,2025-05-31 10:37:23.101766,4653.21,Produto B,2025-05
CUST0916,Cliente 916,Média Empresa,Norte,SALE0663,2025-06-26 10:37:23.101936,4572.66,Serviço Y,2025-06
CUST0917,Cliente 917,Pequena Empresa,Sudeste,SALE0033,2025-01-24 10:37:23.099722,4740.29,Serviço Y,2025-01
CUST0917,Cliente 917,Pequena Empresa,Sudeste,SALE0248,2025-05-19 10:37:23.100479,1175.53,Produto A,2025-05
CUST0918,Cliente 918,Autônomo,Centro-Oeste,SALE0789,2025-03-28 10:37:23.102336,1718.16,Produto A,2025-03
CUST0919,Cliente 919,Grande Empresa,Nordeste,SALE0677,2025-01-26 10:37:23.101982,3861.17,Produto A,2025-01
CUST0920,Cliente 920,Pequena Empresa,Centro-Oeste,SALE0347,2025-02-27 10:37:23.100818,3457.45,Serviço X,2025-02
CUST0920,Cliente 920,Pequena Empresa,Centro-Oeste,SALE0387,2025-03-18 10:37:23.100949,3444.25,Produto B,2025-03
CUST0920,Cliente 920,Pequena Empresa,Centro-Oeste,SALE0662,2025-05-06 10:37:23.101933,717.25,Produto B,2025-05
CUST0921,Cliente 921,Grande Empresa,Sudeste,,,,,
CUST0922,Cliente 922,Média Empresa,Centro-Oeste,,,,,
CUST0923,Cliente 923,Grande Empresa,Centro-Oeste,,,,,
CUST0924,Cliente 924,Grande Empresa,Sudeste,,,,,
CUST0925,Cliente 925,Média Empresa,Norte,SALE0595,2025-04-08 10:37:23.101648,2894.14,Produto B,2025-04
CUST0926,Cliente 926,Pequena Empresa,Centro-Oeste,,,,,
CUST0927,Cliente 927,Pequena Empresa,Centro-Oeste,SALE0121,2025-01-27 10:37:23.100051,525.23,Serviço Y,2025-01
CUST0927,Cliente 927,Pequena Empresa,Centro-Oeste,SALE0361,2025-06-27 10:37:23.100862,2110.93,Serviço Y,2025-06
CUST0927,Cliente 927,Pequena Empresa,Centro-Oeste,SALE0638,2025-05-04 10:37:23.101853,2633.28,Produto B,2025-05
CUST0928,Cliente 928,Média Empresa,Norte,,,,,
CUST0929,Cliente 929,Média Empresa,Centro-Oeste,SALE0102,2024-10-21 10:37:23.099974,4073.15,Produto B,2024-10
CUST0930,Cliente 930,Pequena Empresa,Centro-Oeste,SALE0153,2025-05-21 10:37:23.100179,864.9,Produto B,2025-05
CUST0931,Cliente 931,Pequena Empresa,Centro-Oeste,SALE0645,2024-11-04 10:37:23.101880,1591.13,Serviço X,2024-11
CUST0932,Cliente 932,Grande Empresa,Sul,,,,,
CUST0933,Cliente 933,Autônomo,Norte,SALE0240,2025-05-11 10:37:23.100454,1848.7,Produto A,2025-05
CUST0934,Cliente 934,Média Empresa,Centro-Oeste,,,,,
CUST0935,Cliente 935,Pequena Empresa,Norte,,,,,
CUST0936,Cliente 936,Pequena Empresa,Nordeste,SALE0108,2025-05-09 10:37:23.100006,516.49,Serviço Y,2025-05
CUST0936,Cliente 936,Pequena Empresa,Nordeste,SALE0456,2024-11-24 10:37:23.101169,2154.69,Produto A,2024-11
CUST0937,Cliente 937,Pequena Empresa,Nordeste,SALE0325,2024-12-11 10:37:23.100748,4302.99,Serviço X,2024-12
CUST0937,Cliente 937,Pequena Empresa,Nordeste,SALE0427,2024-11-28 10:37:23.101078,3255.97,Produto B,2024-11
CUST0938,Cliente 938,Autônomo,Centro-Oeste,SALE0712,2024-11-05 10:37:23.102091,3555.44,Produto B,2024-11
CUST0939,Cliente 939,Pequena Empresa,Norte,,,,,
CUST0940,Cliente 940,Média Empresa,Norte,SALE0274,2025-07-11 10:37:23.100572,3942.15,Serviço Y,2025-07
CUST0941,Cliente 941,Pequena Empresa,Norte,SALE0154,2024-10-27 10:37:23.100182,785.93,Serviço Y,2024-10
CUST0942,Cliente 942,Média Empresa,Sul,SALE0480,2025-01-04 10:37:23.101248,1809.26,Serviço X,2025-01
CUST0942,Cliente 942,Média Empresa,Sul,SALE0676,2025-08-04 10:37:23.101979,3944.0,Produto B,2025-08
CUST0943,Cliente 943,Média Empresa,Nordeste,,,,,
CUST0944,Cliente 944,Grande Empresa,Norte,,,,,
CUST0945,Cliente 945,Pequena Empresa,Norte,SALE0646,2025-05-31 10:37:23.101883,2860.5,Produto B,2025-05
CUST0946,Cliente 946,Pequena Empresa,Sul,,,,,
CUST0947,Cliente 947,Pequena Empresa,Sul,,,,,
CUST0948,Cliente 948,Autônomo,Norte,SALE0316,2025-05-14 10:37:23.100720,2623.99,Serviço Y,2025-05
CUST0949,Cliente 949,Grande Empresa,Sudeste,SALE0453,2025-05-25 10:37:23.101160,3128.71,Produto A,2025-05
CUST0949,Cliente 949,Grande Empresa,Sudeste,SALE0800,2025-07-02 10:37:23.102371,2109.79,Serviço X,2025-07
CUST0950,Cliente 950,Média Empresa,Norte,SALE0038,2024-10-31 10:37:23.099738,4946.47,Produto B,2024-10
CUST0950,Cliente 950,Média Empresa,Norte,SALE0451,2025-01-02 10:37:23.101154,3646.6,Produto B,2025-01
CUST0950,Cliente 950,Média Empresa,Norte,SALE0587,2025-04-30 10:37:23.101602,3575.33,Serviço X,2025-04
CUST0951,Cliente 951,Média Empresa,Norte,,,,,
CUST0952,Cliente 952,Média Empresa,Sul,SALE0607,2024-11-27 10:37:23.101706,4953.13,Serviço Y,2024-11
CUST0953,Cliente 953,Pequena Empresa,Sul,,,,,
CUST0954,Cliente 954,Autônomo,Norte,,,,,
CUST0955,Cliente 955,Média Empresa,Norte,SALE0537,2025-02-20 10:37:23.101429,4321.17,Produto A,2025-02
CUST0955,Cliente 955,Média Empresa,Norte,SALE0766,2025-01-07 10:37:23.102264,4430.13,Serviço X,2025-01
CUST0956,Cliente 956,Pequena Empresa,Norte,,,,,
CUST0957,Cliente 957,Média Empresa,Sul,,,,,
CUST0958,Cliente 958,Pequena Empresa,Norte,,,,,
CUST0959,Cliente 959,Pequena Empresa,Norte,,,,,
CUST0960,Cliente 960,Grande Empresa,Centro-Oeste,SALE0103,2025-02-18 10:37:23.099979,3340.76,Serviço Y,2025-02
CUST0961,Cliente 961,Pequena Empresa,Sudeste,SALE0044,2025-04-09 10:37:23.099757,4527.8,Produto A,2025-04
CUST0962,Cliente 962,Média Empresa,Nordeste,,,,,
CUST0963,Cliente 963,Pequena Empresa,Sudeste,,,,,
CUST0964,Cliente 964,Pequena Empresa,Centro-Oeste,,,,,
CUST0965,Cliente 965,Pequena Empresa,Nordeste,,,,,
CUST0966,Cliente 966,Pequena Empresa,Norte,SALE0254,2024-10-22 10:37:23.100497,403.05,Serviço Y,2024-10
CUST0967,Cliente 967,Grande Empresa,Centro-Oeste,SALE0138,2025-01-15 10:37:23.100132,1907.47,Serviço Y,2025-01
CUST0968,Cliente 968,Pequena Empresa,Norte,,,,,
CUST0969,Cliente 969,Média Empresa,Sul,SALE0634,2025-05-30 10:37:23.101841,4543.03,Serviço Y,2025-05
CUST0969,Cliente 969,Média Empresa,Sul,SALE0703,2025-05-25 10:37:23.102063,3393.25,Serviço X,2025-05
CUST0970,Cliente 970,Média Empresa,Centro-Oeste,SALE0589,2024-10-13 10:37:23.101616,900.69,Produto B,2024-10
CUST0971,Cliente 971,Média Empresa,Sul,SALE0716,2025-04-17 10:37:23.102104,3726.17,Produto B,2025-04
CUST0972,Cliente 972,Autônomo,Centro-Oeste,SALE0201,2025-02-14 10:37:23.100330,457.63,Serviço X,2025-02
CUST0973,Cliente 973,Grande Empresa,Centro-Oeste,,,,,
CUST0974,Cliente 974,Pequena Empresa,Sul,,,,,
CUST0975,Cliente 975,Pequena Empresa,Nordeste,,,,,
CUST0976,Cliente 976,Pequena Empresa,Sudeste,SALE0673,2025-08-04 10:37:23.101968,4017.95,Serviço X,2025-08
CUST0977,Cliente 977,Média Empresa,Norte,SALE0007,2025-07-09 10:37:23.099635,2363.07,Produto B,2025-07
CUST0977,Cliente 977,Média Empresa,Norte,SALE0568,2025-04-11 10:37:23.101530,3692.71,Serviço Y,2025-04
CUST0978,Cliente 978,Pequena Empresa,Centro-Oeste,,,,,
CUST0979,Cliente 979,Média Empresa,Norte,,,,,
CUST0980,Cliente 980,Média Empresa,Sul,SALE0431,2025-04-22 10:37:23.101090,136.28,Serviço X,2025-04
CUST0981,Cliente 981,Pequena Empresa,Norte,,,,,
CUST0982,Cliente 982,Grande Empresa,Sul,,,,,
CUST0983,Cliente 983,Pequena Empresa,Norte,SALE0093,2025-05-12 10:37:23.099930,4616.98,Serviço Y,2025-05
CUST0983,Cliente 983,Pequena Empresa,Norte,SALE0407,2025-01-31 10:37:23.101014,3316.11,Produto B,2025-01
CUST0984,Cliente 984,Pequena Empresa,Sudeste,SALE0155,2025-03-30 10:37:23.100186,2308.72,Serviço X,2025-03
CUST0984,Cliente 984,Pequena Empresa,Sudeste,SALE0265,2025-01-04 10:37:23.100532,535.13,Serviço Y,2025-01
CUST0984,Cliente 984,Pequena Empresa,Sudeste,SALE0458,2025-05-21 10:37:23.101176,2612.51,Serviço Y,2025-05
CUST0985,Cliente 985,Grande Empresa,Sudeste,,,,,
CUST0986,Cliente 986,Média Empresa,Sudeste,SALE0397,2025-02-08 10:37:23.100981,419.58,Produto A,2025-02
CUST0987,Cliente 987,Média Empresa,Sudeste,SALE0635,2025-07-17 10:37:23.101844,1557.95,Serviço X,2025-07
CUST0988,Cliente 988,Média Empresa,Sudeste,,,,,
CUST0989,Cliente 989,Pequena Empresa,Sudeste,,,,,
CUST0990,Cliente 990,Grande Empresa,Sul,SALE0539,2025-03-17 10:37:23.101435,4972.53,Produto A,2025-03
CUST0990,Cliente 990,Grande Empresa,Sul,SALE0722,2025-01-23 10:37:23.102122,4699.71,Serviço X,2025-01
CUST0991,Cliente 991,Grande Empresa,Centro-Oeste,SALE0335,2024-12-20 10:37:23.100780,2144.22,Serviço Y,2024-12
CUST0992,Cliente 992,Média Empresa,Norte,,,,,
CUST0993,Cliente 993,Pequena Empresa,Sudeste,SALE0528,2024-11-15 10:37:23.101400,461.85,Produto B,2024-11
CUST0994,Cliente 994,Média Empresa,Sul,,,,,
CUST0995,Cliente 995,Pequena Empresa,Sul,,,,,
CUST0996,Cliente 996,Pequena Empresa,Sul,,,,,
CUST0997,Cliente 997,Autônomo,Centro-Oeste,,,,,
CUST0998,Cliente 998,Pequena Empresa,Norte,,,,,
CUST0999,Cliente 999,Autônomo,Centro-Oeste,SALE0543,2025-06-22 10:37:23.101448,2020.13,Produto B,2025-06
CUST0999,Cliente 999,Autônomo,Centro-Oeste,SALE0642,2024-12-14 10:37:23.101870,3253.48,Serviço X,2024-12
CUST1000,Cliente 1000,Média Empresa,Nordeste,SALE0567,2025-01-26 10:37:23.101526,2661.44,Serviço Y,2025-01
