contact_id,customer_id,contact_type,contact_date,contact_outcome,contact_month
CONT1305,CUST0483,Telefone,2025-04-12 10:37:23.092203,Sucesso,2025-04
CONT1306,CUST0909,Email,2025-02-24 10:37:23.092209,Falha,2025-02
CONT1307,CUST0111,Chat,2024-10-23 10:37:23.092215,Sucesso,2024-10
CONT1308,CUST0866,Telefone,2025-07-10 10:37:23.092221,Sucesso,2025-07
CONT1309,CUST0139,Email,2024-09-08 10:37:23.092226,Sucesso,2024-09
CONT1310,CUST0996,Reunião,2025-08-06 10:37:23.092232,Sucesso,2025-08
CONT1311,CUST0435,Email,2025-01-31 10:37:23.092238,Não Atendido,2025-01
CONT1312,CUST0509,Telefone,2025-06-12 10:37:23.092244,Falha,2025-06
CONT1313,CUST0273,Telefone,2025-07-03 10:37:23.092250,Sucesso,2025-07
CONT1314,CUST0099,Chat,2025-04-17 10:37:23.092255,Sucesso,2025-04
CONT1315,CUST0764,Reunião,2024-10-25 10:37:23.092261,Sucesso,2024-10
CONT1316,CUST0850,Telefone,2024-10-01 10:37:23.092267,Falha,2024-10
CONT1317,CUST0104,Telefone,2025-07-02 10:37:23.092272,Falha,2025-07
CONT1318,CUST0214,Chat,2025-01-02 10:37:23.092278,Sucesso,2025-01
CONT1319,CUST0761,Email,2025-05-19 10:37:23.092284,Falha,2025-05
CONT1320,CUST0664,Email,2024-09-27 10:37:23.092290,Sucesso,2024-09
CONT1321,CUST0762,Email,2025-05-16 10:37:23.092296,Não Atendido,2025-05
CONT1322,CUST0787,Email,2025-06-03 10:37:23.092302,Não Atendido,2025-06
CONT1323,CUST0165,Telefone,2024-09-16 10:37:23.092307,Falha,2024-09
CONT1324,CUST0999,Telefone,2025-04-01 10:37:23.092313,Falha,2025-04
CONT1325,CUST0853,Telefone,2024-10-04 10:37:23.092319,Sucesso,2024-10
CONT1326,CUST0520,Email,2025-07-16 10:37:23.092324,Falha,2025-07
CONT1327,CUST0284,Reunião,2025-01-03 10:37:23.092330,Sucesso,2025-01
CONT1328,CUST0517,Email,2025-04-22 10:37:23.092335,Sucesso,2025-04
CONT1329,CUST0657,Telefone,2025-04-20 10:37:23.092340,Sucesso,2025-04
CONT1330,CUST0613,Telefone,2024-08-15 10:37:23.092345,Falha,2024-08
CONT1331,CUST0164,Email,2025-02-07 10:37:23.092350,Sucesso,2025-02
CONT1332,CUST0886,Email,2024-08-16 10:37:23.092356,Sucesso,2024-08
CONT1333,CUST0659,Email,2025-02-24 10:37:23.092362,Sucesso,2025-02
CONT1334,CUST0064,Reunião,2025-05-31 10:37:23.092368,Sucesso,2025-05
CONT1335,CUST0091,Chat,2024-10-19 10:37:23.092374,Sucesso,2024-10
CONT1336,CUST0117,Telefone,2025-02-08 10:37:23.092379,Falha,2025-02
CONT1337,CUST0866,Email,2025-02-07 10:37:23.092385,Falha,2025-02
CONT1338,CUST0267,Telefone,2025-02-19 10:37:23.092390,Sucesso,2025-02
CONT1339,CUST0822,Reunião,2025-07-16 10:37:23.092396,Falha,2025-07
CONT1340,CUST0685,Reunião,2025-06-02 10:37:23.092402,Falha,2025-06
CONT1341,CUST0559,Email,2025-07-17 10:37:23.092408,Sucesso,2025-07
CONT1342,CUST0140,Email,2025-04-29 10:37:23.092413,Falha,2025-04
CONT1343,CUST0246,Reunião,2024-10-11 10:37:23.092419,Não Atendido,2024-10
CONT1344,CUST0661,Email,2025-04-26 10:37:23.092425,Sucesso,2025-04
CONT1345,CUST0758,Email,2025-06-21 10:37:23.092431,Sucesso,2025-06
CONT1346,CUST0395,Email,2025-06-29 10:37:23.092436,Não Atendido,2025-06
CONT1347,CUST0487,Telefone,2024-10-26 10:37:23.092442,Sucesso,2024-10
CONT1348,CUST0476,Reunião,2024-10-01 10:37:23.092448,Sucesso,2024-10
CONT1349,CUST0517,Chat,2025-05-09 10:37:23.092454,Sucesso,2025-05
CONT1350,CUST0977,Telefone,2025-05-14 10:37:23.092460,Sucesso,2025-05
CONT1351,CUST0184,Telefone,2024-11-07 10:37:23.092466,Falha,2024-11
CONT1352,CUST0020,Email,2024-09-05 10:37:23.092472,Sucesso,2024-09
CONT1353,CUST0937,Telefone,2025-01-31 10:37:23.092477,Sucesso,2025-01
CONT1354,CUST0558,Email,2025-03-01 10:37:23.092483,Sucesso,2025-03
CONT1355,CUST0524,Telefone,2024-12-07 10:37:23.092488,Sucesso,2024-12
CONT1356,CUST0582,Email,2025-05-26 10:37:23.092493,Sucesso,2025-05
CONT1357,CUST0529,Email,2025-06-19 10:37:23.092498,Sucesso,2025-06
CONT1358,CUST0883,Email,2025-04-28 10:37:23.092503,Falha,2025-04
CONT1359,CUST0147,Email,2025-08-05 10:37:23.092508,Sucesso,2025-08
CONT1360,CUST0666,Email,2024-12-06 10:37:23.092514,Sucesso,2024-12
CONT1361,CUST0304,Email,2025-02-12 10:37:23.092520,Sucesso,2025-02
CONT1362,CUST0620,Chat,2024-12-12 10:37:23.092526,Sucesso,2024-12
CONT1363,CUST0748,Telefone,2025-06-09 10:37:23.092531,Sucesso,2025-06
CONT1364,CUST0820,Telefone,2024-08-19 10:37:23.092537,Sucesso,2024-08
CONT1365,CUST0864,Reunião,2025-04-30 10:37:23.092542,Falha,2025-04
CONT1366,CUST0582,Chat,2024-08-13 10:37:23.092548,Sucesso,2024-08
CONT1367,CUST0695,Telefone,2025-08-05 10:37:23.092562,Falha,2025-08
CONT1368,CUST0762,Reunião,2024-12-07 10:37:23.092569,Sucesso,2024-12
CONT1369,CUST0228,Email,2024-10-14 10:37:23.092582,Não Atendido,2024-10
CONT1370,CUST0102,Email,2025-01-08 10:37:23.092588,Sucesso,2025-01
CONT1371,CUST0587,Telefone,2025-04-06 10:37:23.092594,Falha,2025-04
CONT1372,CUST0417,Telefone,2024-12-21 10:37:23.092599,Sucesso,2024-12
CONT1373,CUST0958,Telefone,2025-05-17 10:37:23.092605,Sucesso,2025-05
CONT1374,CUST0216,Email,2025-03-16 10:37:23.092611,Sucesso,2025-03
CONT1375,CUST0407,Email,2025-03-20 10:37:23.092617,Não Atendido,2025-03
CONT1376,CUST0399,Telefone,2025-07-09 10:37:23.092622,Sucesso,2025-07
CONT1377,CUST0923,Email,2024-11-10 10:37:23.092628,Sucesso,2024-11
CONT1378,CUST0715,Telefone,2024-12-03 10:37:23.092634,Falha,2024-12
CONT1379,CUST0704,Telefone,2025-07-26 10:37:23.092640,Sucesso,2025-07
CONT1380,CUST0761,Reunião,2024-08-17 10:37:23.092645,Falha,2024-08
CONT1381,CUST0499,Reunião,2024-09-04 10:37:23.092651,Sucesso,2024-09
CONT1382,CUST0754,Reunião,2025-04-23 10:37:23.092657,Falha,2025-04
CONT1383,CUST0465,Telefone,2025-07-06 10:37:23.092663,Sucesso,2025-07
CONT1384,CUST0691,Reunião,2025-05-25 10:37:23.092669,Sucesso,2025-05
CONT1385,CUST0949,Telefone,2025-02-17 10:37:23.092675,Sucesso,2025-02
CONT1386,CUST0974,Email,2024-09-04 10:37:23.092681,Falha,2024-09
CONT1387,CUST0731,Email,2025-05-30 10:37:23.092687,Sucesso,2025-05
CONT1388,CUST0082,Email,2024-10-10 10:37:23.092692,Sucesso,2024-10
CONT1389,CUST0604,Telefone,2024-08-10 10:37:23.092698,Não Atendido,2024-08
CONT1390,CUST0947,Telefone,2025-03-23 10:37:23.092704,Sucesso,2025-03
CONT1391,CUST0687,Reunião,2025-04-29 10:37:23.092710,Falha,2025-04
CONT1392,CUST0751,Email,2025-03-14 10:37:23.092715,Não Atendido,2025-03
CONT1393,CUST0772,Email,2025-07-29 10:37:23.092721,Falha,2025-07
CONT1394,CUST0903,Chat,2025-06-06 10:37:23.092727,Falha,2025-06
CONT1395,CUST0365,Email,2025-02-03 10:37:23.092732,Sucesso,2025-02
CONT1396,CUST0163,Telefone,2025-07-09 10:37:23.092738,Sucesso,2025-07
CONT1397,CUST0048,Telefone,2025-04-15 10:37:23.092744,Falha,2025-04
CONT1398,CUST0511,Telefone,2025-03-17 10:37:23.092750,Sucesso,2025-03
CONT1399,CUST0329,Email,2025-04-09 10:37:23.092756,Sucesso,2025-04
CONT1400,CUST0840,Email,2025-02-18 10:37:23.092762,Falha,2025-02
CONT1401,CUST0116,Email,2025-03-03 10:37:23.092767,Sucesso,2025-03
CONT1402,CUST0941,Telefone,2024-09-06 10:37:23.092773,Não Atendido,2024-09
CONT1403,CUST0849,Telefone,2024-08-23 10:37:23.092779,Falha,2024-08
CONT1404,CUST0337,Email,2024-11-20 10:37:23.092785,Falha,2024-11
CONT1405,CUST0881,Telefone,2025-05-17 10:37:23.092791,Falha,2025-05
CONT1406,CUST0737,Reunião,2024-12-08 10:37:23.092797,Falha,2024-12
CONT1407,CUST0864,Email,2025-02-16 10:37:23.092803,Falha,2025-02
CONT1408,CUST0840,Telefone,2024-12-19 10:37:23.092809,Sucesso,2024-12
CONT1409,CUST0147,Telefone,2025-01-11 10:37:23.092815,Sucesso,2025-01
CONT1410,CUST0575,Email,2025-05-24 10:37:23.092820,Falha,2025-05
CONT1411,CUST0806,Email,2024-11-10 10:37:23.092826,Falha,2024-11
CONT1412,CUST0323,Telefone,2025-04-15 10:37:23.092832,Sucesso,2025-04
CONT1413,CUST0443,Reunião,2025-06-06 10:37:23.092838,Sucesso,2025-06
CONT1414,CUST0837,Reunião,2024-08-10 10:37:23.092844,Sucesso,2024-08
CONT1415,CUST0013,Telefone,2024-09-21 10:37:23.092850,Sucesso,2024-09
CONT1416,CUST0943,Reunião,2025-04-27 10:37:23.092856,Não Atendido,2025-04
CONT1417,CUST0494,Email,2024-08-10 10:37:23.092861,Não Atendido,2024-08
CONT1418,CUST0701,Telefone,2025-01-09 10:37:23.092867,Sucesso,2025-01
CONT1419,CUST0287,Telefone,2024-11-25 10:37:23.092872,Sucesso,2024-11
CONT1420,CUST0720,Email,2025-07-18 10:37:23.092878,Sucesso,2025-07
CONT1421,CUST0114,Reunião,2025-06-10 10:37:23.092884,Falha,2025-06
CONT1422,CUST0480,Telefone,2025-04-17 10:37:23.092890,Sucesso,2025-04
CONT1423,CUST0022,Email,2024-09-28 10:37:23.092896,Sucesso,2024-09
CONT1424,CUST0349,Chat,2025-01-23 10:37:23.092902,Sucesso,2025-01
CONT1425,CUST0726,Email,2024-08-19 10:37:23.092908,Sucesso,2024-08
CONT1426,CUST0683,Email,2025-05-07 10:37:23.092913,Sucesso,2025-05
CONT1427,CUST0835,Email,2025-06-16 10:37:23.092919,Sucesso,2025-06
CONT1428,CUST0566,Reunião,2024-10-18 10:37:23.092925,Sucesso,2024-10
CONT1429,CUST0906,Reunião,2025-07-30 10:37:23.092931,Sucesso,2025-07
CONT1430,CUST0810,Email,2024-10-11 10:37:23.092937,Sucesso,2024-10
CONT1431,CUST0320,Telefone,2025-05-01 10:37:23.092943,Falha,2025-05
CONT1432,CUST0126,Email,2024-12-14 10:37:23.092948,Falha,2024-12
CONT1433,CUST0277,Reunião,2025-05-30 10:37:23.092954,Falha,2025-05
CONT1434,CUST0976,Telefone,2025-06-23 10:37:23.092960,Não Atendido,2025-06
CONT1435,CUST0204,Telefone,2025-03-23 10:37:23.092965,Sucesso,2025-03
CONT1436,CUST0194,Chat,2024-12-16 10:37:23.092971,Sucesso,2024-12
CONT1437,CUST0681,Email,2025-07-06 10:37:23.092977,Sucesso,2025-07
CONT1438,CUST0664,Email,2024-10-22 10:37:23.092983,Falha,2024-10
CONT1439,CUST0547,Telefone,2025-04-03 10:37:23.092989,Não Atendido,2025-04
CONT1440,CUST0696,Chat,2025-06-01 10:37:23.092995,Sucesso,2025-06
CONT1441,CUST0286,Email,2025-07-08 10:37:23.093000,Sucesso,2025-07
CONT1442,CUST0057,Email,2025-04-15 10:37:23.093006,Sucesso,2025-04
CONT1443,CUST0734,Email,2025-01-15 10:37:23.093011,Falha,2025-01
CONT1444,CUST0303,Telefone,2025-07-09 10:37:23.093017,Sucesso,2025-07
CONT1445,CUST0163,Email,2025-03-29 10:37:23.093023,Sucesso,2025-03
CONT1446,CUST0019,Telefone,2025-02-03 10:37:23.093029,Sucesso,2025-02
CONT1447,CUST0370,Chat,2024-11-27 10:37:23.093035,Sucesso,2024-11
CONT1448,CUST0264,Telefone,2024-10-25 10:37:23.093041,Falha,2024-10
CONT1449,CUST0794,Email,2025-06-06 10:37:23.093046,Sucesso,2025-06
CONT1450,CUST0113,Telefone,2025-08-04 10:37:23.093052,Falha,2025-08
CONT1451,CUST0488,Email,2025-05-31 10:37:23.093057,Sucesso,2025-05
CONT1452,CUST0327,Reunião,2025-07-13 10:37:23.093063,Falha,2025-07
CONT1453,CUST0542,Telefone,2025-02-09 10:37:23.093072,Falha,2025-02
CONT1454,CUST0647,Email,2025-03-19 10:37:23.093078,Sucesso,2025-03
CONT1455,CUST0579,Telefone,2024-12-19 10:37:23.093084,Sucesso,2024-12
CONT1456,CUST0065,Telefone,2024-10-11 10:37:23.093090,Falha,2024-10
CONT1457,CUST0292,Telefone,2025-02-25 10:37:23.093095,Sucesso,2025-02
CONT1458,CUST0025,Email,2024-09-30 10:37:23.093101,Falha,2024-09
CONT1459,CUST0549,Reunião,2025-03-30 10:37:23.093107,Falha,2025-03
CONT1460,CUST0001,Chat,2024-12-04 10:37:23.093113,Falha,2024-12
CONT1461,CUST0911,Telefone,2024-10-14 10:37:23.093119,Sucesso,2024-10
CONT1462,CUST0549,Chat,2025-02-16 10:37:23.093125,Sucesso,2025-02
CONT1463,CUST0141,Email,2025-06-04 10:37:23.093131,Sucesso,2025-06
CONT1464,CUST0744,Telefone,2025-07-07 10:37:23.093136,Sucesso,2025-07
CONT1465,CUST0648,Telefone,2025-06-21 10:37:23.093142,Falha,2025-06
CONT1466,CUST0901,Telefone,2025-03-30 10:37:23.093147,Falha,2025-03
CONT1467,CUST0188,Telefone,2024-08-20 10:37:23.093153,Sucesso,2024-08
CONT1468,CUST0128,Email,2024-09-08 10:37:23.093159,Falha,2024-09
CONT1469,CUST0201,Email,2025-04-19 10:37:23.093165,Sucesso,2025-04
CONT1470,CUST0127,Email,2025-05-30 10:37:23.093171,Sucesso,2025-05
CONT1471,CUST0257,Email,2025-06-10 10:37:23.093177,Não Atendido,2025-06
CONT1472,CUST0676,Reunião,2025-04-23 10:37:23.093182,Não Atendido,2025-04
CONT1473,CUST0547,Email,2024-10-11 10:37:23.093188,Sucesso,2024-10
CONT1474,CUST0194,Email,2024-09-11 10:37:23.093194,Não Atendido,2024-09
CONT1475,CUST0703,Telefone,2024-11-24 10:37:23.093200,Sucesso,2024-11
CONT1476,CUST0104,Telefone,2024-09-29 10:37:23.093206,Sucesso,2024-09
CONT1477,CUST0535,Reunião,2025-02-17 10:37:23.093212,Sucesso,2025-02
CONT1478,CUST0265,Telefone,2025-02-26 10:37:23.093218,Não Atendido,2025-02
CONT1479,CUST0802,Email,2024-10-25 10:37:23.093224,Sucesso,2024-10
CONT1480,CUST0942,Reunião,2025-05-28 10:37:23.093230,Sucesso,2025-05
CONT1481,CUST0974,Telefone,2024-11-25 10:37:23.093235,Sucesso,2024-11
CONT1482,CUST0384,Email,2025-06-13 10:37:23.093241,Falha,2025-06
CONT1483,CUST0260,Telefone,2024-09-18 10:37:23.093246,Sucesso,2024-09
CONT1484,CUST0414,Chat,2025-08-04 10:37:23.093249,Sucesso,2025-08
CONT1485,CUST0991,Email,2025-07-12 10:37:23.093252,Sucesso,2025-07
CONT1486,CUST0358,Email,2024-09-28 10:37:23.093256,Sucesso,2024-09
CONT1487,CUST0075,Email,2025-04-03 10:37:23.093259,Falha,2025-04
CONT1488,CUST0355,Email,2025-06-15 10:37:23.093262,Sucesso,2025-06
CONT1489,CUST0584,Telefone,2025-01-21 10:37:23.093266,Falha,2025-01
CONT1490,CUST0771,Telefone,2024-10-12 10:37:23.093269,Sucesso,2024-10
CONT1491,CUST0910,Email,2025-01-31 10:37:23.093272,Falha,2025-01
CONT1492,CUST0188,Chat,2025-02-02 10:37:23.093275,Sucesso,2025-02
CONT1493,CUST0973,Reunião,2024-10-06 10:37:23.093278,Sucesso,2024-10
CONT1494,CUST0685,Telefone,2024-10-13 10:37:23.093282,Sucesso,2024-10
CONT1495,CUST0992,Reunião,2025-01-15 10:37:23.093285,Falha,2025-01
CONT1496,CUST0290,Email,2025-07-27 10:37:23.093288,Falha,2025-07
CONT1497,CUST0045,Telefone,2024-08-13 10:37:23.093292,Sucesso,2024-08
CONT1498,CUST0573,Telefone,2024-08-18 10:37:23.093295,Falha,2024-08
CONT1499,CUST0083,Reunião,2025-03-14 10:37:23.093298,Sucesso,2025-03
CONT1500,CUST0123,Reunião,2025-05-14 10:37:23.093301,Sucesso,2025-05
CONT1501,CUST0358,Email,2025-04-29 10:37:23.093305,Sucesso,2025-04
CONT1502,CUST0528,Chat,2025-04-25 10:37:23.093308,Sucesso,2025-04
CONT1503,CUST0066,Email,2025-06-22 10:37:23.093311,Falha,2025-06
CONT1504,CUST0936,Reunião,2025-06-24 10:37:23.093314,Sucesso,2025-06
CONT1505,CUST0657,Chat,2024-11-02 10:37:23.093317,Sucesso,2024-11
CONT1506,CUST0375,Email,2025-02-07 10:37:23.093321,Sucesso,2025-02
CONT1507,CUST0162,Reunião,2025-02-01 10:37:23.093324,Sucesso,2025-02
CONT1508,CUST0746,Email,2025-04-15 10:37:23.093327,Sucesso,2025-04
CONT1509,CUST0380,Telefone,2024-11-25 10:37:23.093330,Sucesso,2024-11
CONT1510,CUST0656,Telefone,2025-07-08 10:37:23.093334,Sucesso,2025-07
CONT1511,CUST0358,Telefone,2024-11-16 10:37:23.093337,Sucesso,2024-11
CONT1512,CUST0188,Chat,2025-05-01 10:37:23.093340,Sucesso,2025-05
CONT1513,CUST0322,Telefone,2024-09-28 10:37:23.093343,Sucesso,2024-09
CONT1514,CUST0450,Telefone,2024-09-12 10:37:23.093347,Sucesso,2024-09
CONT1515,CUST0474,Reunião,2025-04-14 10:37:23.093350,Sucesso,2025-04
CONT1516,CUST0013,Chat,2024-11-04 10:37:23.093353,Sucesso,2024-11
CONT1517,CUST0184,Email,2024-10-30 10:37:23.093356,Sucesso,2024-10
CONT1518,CUST0111,Chat,2024-11-05 10:37:23.093360,Sucesso,2024-11
CONT1519,CUST0927,Email,2024-11-19 10:37:23.093363,Sucesso,2024-11
CONT1520,CUST0508,Reunião,2024-09-10 10:37:23.093366,Sucesso,2024-09
CONT1521,CUST0290,Email,2025-01-12 10:37:23.093369,Sucesso,2025-01
CONT1522,CUST0295,Email,2024-09-13 10:37:23.093373,Sucesso,2024-09
CONT1523,CUST0451,Telefone,2025-01-08 10:37:23.093376,Não Atendido,2025-01
CONT1524,CUST0904,Telefone,2025-01-04 10:37:23.093379,Sucesso,2025-01
CONT1525,CUST0215,Email,2025-06-28 10:37:23.093382,Sucesso,2025-06
CONT1526,CUST0974,Email,2025-07-12 10:37:23.093386,Falha,2025-07
CONT1527,CUST0632,Telefone,2025-07-11 10:37:23.093389,Sucesso,2025-07
CONT1528,CUST0894,Chat,2025-01-29 10:37:23.093392,Falha,2025-01
CONT1529,CUST0567,Email,2025-05-16 10:37:23.093395,Sucesso,2025-05
CONT1530,CUST0027,Email,2025-02-18 10:37:23.093398,Não Atendido,2025-02
CONT1531,CUST0630,Telefone,2025-02-21 10:37:23.093402,Sucesso,2025-02
CONT1532,CUST0733,Email,2025-01-31 10:37:23.093405,Sucesso,2025-01
CONT1533,CUST0231,Reunião,2025-02-19 10:37:23.093408,Falha,2025-02
CONT1534,CUST0565,Reunião,2024-10-22 10:37:23.093411,Sucesso,2024-10
CONT1535,CUST0807,Telefone,2024-12-21 10:37:23.093414,Sucesso,2024-12
CONT1536,CUST0321,Email,2025-05-02 10:37:23.093418,Falha,2025-05
CONT1537,CUST0913,Reunião,2025-07-22 10:37:23.093421,Sucesso,2025-07
CONT1538,CUST0233,Telefone,2024-11-01 10:37:23.093427,Sucesso,2024-11
CONT1539,CUST0670,Reunião,2025-03-25 10:37:23.093431,Sucesso,2025-03
CONT1540,CUST0437,Telefone,2025-07-12 10:37:23.093434,Sucesso,2025-07
CONT1541,CUST0781,Reunião,2024-08-20 10:37:23.093437,Falha,2024-08
CONT1542,CUST0533,Telefone,2025-07-26 10:37:23.093441,Não Atendido,2025-07
CONT1543,CUST0403,Telefone,2025-05-27 10:37:23.093444,Sucesso,2025-05
CONT1544,CUST0053,Chat,2025-03-27 10:37:23.093447,Sucesso,2025-03
CONT1545,CUST0787,Telefone,2025-04-23 10:37:23.093450,Sucesso,2025-04
CONT1546,CUST0313,Telefone,2024-12-30 10:37:23.093454,Sucesso,2024-12
CONT1547,CUST0281,Email,2025-02-11 10:37:23.093457,Não Atendido,2025-02
CONT1548,CUST0726,Telefone,2024-10-29 10:37:23.093460,Sucesso,2024-10
CONT1549,CUST0031,Telefone,2025-03-27 10:37:23.093463,Sucesso,2025-03
CONT1550,CUST0337,Email,2025-07-16 10:37:23.093466,Falha,2025-07
CONT1551,CUST0183,Email,2024-11-11 10:37:23.093470,Falha,2024-11
CONT1552,CUST0023,Telefone,2025-02-27 10:37:23.093473,Sucesso,2025-02
CONT1553,CUST0544,Reunião,2025-04-22 10:37:23.093476,Sucesso,2025-04
CONT1554,CUST0446,Telefone,2024-11-01 10:37:23.093479,Sucesso,2024-11
CONT1555,CUST0074,Email,2024-08-19 10:37:23.093482,Não Atendido,2024-08
CONT1556,CUST0010,Telefone,2024-12-15 10:37:23.093486,Sucesso,2024-12
CONT1557,CUST0484,Email,2025-07-20 10:37:23.093489,Sucesso,2025-07
CONT1558,CUST0456,Telefone,2024-12-08 10:37:23.093492,Sucesso,2024-12
CONT1559,CUST0566,Email,2025-04-12 10:37:23.093495,Sucesso,2025-04
CONT1560,CUST0564,Email,2024-10-25 10:37:23.093499,Sucesso,2024-10
CONT1561,CUST0660,Email,2024-10-29 10:37:23.093502,Não Atendido,2024-10
CONT1562,CUST0160,Email,2025-03-16 10:37:23.093505,Falha,2025-03
CONT1563,CUST0882,Email,2025-01-14 10:37:23.093508,Não Atendido,2025-01
CONT1564,CUST0014,Email,2025-06-29 10:37:23.093512,Sucesso,2025-06
CONT1565,CUST0178,Telefone,2025-03-06 10:37:23.093515,Falha,2025-03
CONT1566,CUST0412,Telefone,2025-02-12 10:37:23.093518,Falha,2025-02
CONT1567,CUST0878,Email,2024-12-09 10:37:23.093521,Sucesso,2024-12
CONT1568,CUST0053,Reunião,2025-03-26 10:37:23.093524,Sucesso,2025-03
CONT1569,CUST0408,Email,2025-06-22 10:37:23.093528,Sucesso,2025-06
CONT1570,CUST0847,Telefone,2025-06-18 10:37:23.093531,Falha,2025-06
CONT1571,CUST0022,Email,2025-02-22 10:37:23.093534,Sucesso,2025-02
CONT1572,CUST0030,Email,2025-04-23 10:37:23.093537,Não Atendido,2025-04
CONT1573,CUST0703,Telefone,2025-01-03 10:37:23.093540,Sucesso,2025-01
CONT1574,CUST0260,Telefone,2025-03-14 10:37:23.093544,Falha,2025-03
CONT1575,CUST0205,Reunião,2025-05-27 10:37:23.093547,Sucesso,2025-05
CONT1576,CUST0059,Telefone,2024-09-11 10:37:23.093550,Falha,2024-09
CONT1577,CUST0471,Chat,2024-11-07 10:37:23.093559,Sucesso,2024-11
CONT1578,CUST0776,Email,2024-12-03 10:37:23.093564,Não Atendido,2024-12
CONT1579,CUST0466,Email,2025-02-02 10:37:23.093568,Sucesso,2025-02
CONT1580,CUST0012,Email,2025-05-29 10:37:23.093571,Sucesso,2025-05
CONT1581,CUST0631,Email,2025-03-10 10:37:23.093574,Sucesso,2025-03
CONT1582,CUST0927,Telefone,2024-12-04 10:37:23.093577,Sucesso,2024-12
CONT1583,CUST0974,Telefone,2024-11-18 10:37:23.093581,Sucesso,2024-11
CONT1584,CUST0290,Email,2025-07-12 10:37:23.093584,Sucesso,2025-07
CONT1585,CUST0850,Chat,2025-03-20 10:37:23.093587,Falha,2025-03
CONT1586,CUST0760,Reunião,2025-04-30 10:37:23.093591,Sucesso,2025-04
CONT1587,CUST0354,Email,2024-11-02 10:37:23.093594,Sucesso,2024-11
CONT1588,CUST0639,Email,2025-06-17 10:37:23.093597,Sucesso,2025-06
CONT1589,CUST0075,Email,2025-03-09 10:37:23.093600,Sucesso,2025-03
CONT1590,CUST0873,Email,2025-04-25 10:37:23.093604,Não Atendido,2025-04
CONT1591,CUST0716,Email,2025-05-10 10:37:23.093607,Sucesso,2025-05
CONT1592,CUST0561,Telefone,2025-03-19 10:37:23.093610,Não Atendido,2025-03
CONT1593,CUST0591,Email,2025-01-06 10:37:23.093613,Sucesso,2025-01
CONT1594,CUST0441,Email,2024-12-17 10:37:23.093616,Sucesso,2024-12
CONT1595,CUST0991,Chat,2025-02-05 10:37:23.093620,Falha,2025-02
CONT1596,CUST0241,Telefone,2024-11-29 10:37:23.093623,Sucesso,2024-11
CONT1597,CUST0861,Chat,2025-07-29 10:37:23.093626,Sucesso,2025-07
CONT1598,CUST0154,Email,2025-05-20 10:37:23.093629,Sucesso,2025-05
CONT1599,CUST0786,Email,2025-06-16 10:37:23.093632,Falha,2025-06
CONT1600,CUST0096,Telefone,2024-11-11 10:37:23.093636,Sucesso,2024-11
CONT1601,CUST0726,Email,2024-12-24 10:37:23.093639,Sucesso,2024-12
CONT1602,CUST0294,Email,2025-06-17 10:37:23.093642,Sucesso,2025-06
CONT1603,CUST0209,Telefone,2025-02-02 10:37:23.093645,Sucesso,2025-02
CONT1604,CUST0343,Telefone,2025-07-04 10:37:23.093649,Não Atendido,2025-07
CONT1605,CUST0088,Telefone,2024-10-20 10:37:23.093652,Sucesso,2024-10
CONT1606,CUST0818,Telefone,2024-12-20 10:37:23.093655,Sucesso,2024-12
CONT1607,CUST0776,Telefone,2025-03-29 10:37:23.093658,Falha,2025-03
CONT1608,CUST0937,Email,2025-04-09 10:37:23.093662,Sucesso,2025-04
CONT1609,CUST0390,Email,2024-09-15 10:37:23.093665,Sucesso,2024-09
CONT1610,CUST0325,Email,2024-12-03 10:37:23.093668,Sucesso,2024-12
CONT1611,CUST0940,Email,2025-01-27 10:37:23.093671,Sucesso,2025-01
CONT1612,CUST0889,Chat,2024-09-18 10:37:23.093675,Sucesso,2024-09
CONT1613,CUST0832,Telefone,2025-01-09 10:37:23.093678,Sucesso,2025-01
CONT1614,CUST0157,Reunião,2025-04-26 10:37:23.093681,Sucesso,2025-04
CONT1615,CUST0668,Email,2024-09-12 10:37:23.093684,Sucesso,2024-09
CONT1616,CUST0651,Email,2025-03-27 10:37:23.093688,Sucesso,2025-03
CONT1617,CUST0633,Email,2024-09-18 10:37:23.093691,Sucesso,2024-09
CONT1618,CUST0577,Email,2025-03-21 10:37:23.093694,Sucesso,2025-03
CONT1619,CUST0619,Email,2025-04-08 10:37:23.093697,Não Atendido,2025-04
CONT1620,CUST0659,Reunião,2025-05-05 10:37:23.093701,Sucesso,2025-05
CONT1621,CUST0137,Telefone,2025-03-31 10:37:23.093704,Falha,2025-03
CONT1622,CUST0923,Telefone,2025-05-08 10:37:23.093707,Sucesso,2025-05
CONT1623,CUST0674,Telefone,2025-05-07 10:37:23.093713,Falha,2025-05
CONT1624,CUST0428,Chat,2025-06-05 10:37:23.093717,Não Atendido,2025-06
CONT1625,CUST0452,Email,2025-07-09 10:37:23.093721,Sucesso,2025-07
CONT1626,CUST0612,Email,2025-01-09 10:37:23.093724,Sucesso,2025-01
CONT1627,CUST0850,Email,2025-07-26 10:37:23.093727,Sucesso,2025-07
CONT1628,CUST0911,Reunião,2024-09-08 10:37:23.093731,Sucesso,2024-09
CONT1629,CUST0819,Chat,2024-10-14 10:37:23.093734,Sucesso,2024-10
CONT1630,CUST0141,Email,2025-03-30 10:37:23.093737,Falha,2025-03
CONT1631,CUST0083,Reunião,2024-10-18 10:37:23.093740,Sucesso,2024-10
