customer_id,customer_name,segment,region,contact_id,contact_type,contact_date,contact_outcome,contact_month
CUST0118,Cliente 118,Pequena Empresa,Sul,CONT1103,Email,2024-08-14 10:37:23.091126,Sucesso,2024-08
CUST0118,Cliente 118,Pequena Empresa,Sul,CONT1173,Email,2025-01-02 10:37:23.091448,Sucesso,2025-01
CUST0118,Cliente 118,Pequena Empresa,Sul,CONT1739,Telefone,2025-05-05 10:37:23.094119,Sucesso,2025-05
CUST0119,Cliente 119,Grande Empresa,Nordeste,CONT0084,Telefone,2025-04-24 10:37:23.086350,Sucesso,2025-04
CUST0119,Cliente 119,Grande Empresa,Nordeste,CONT0279,Telefone,2025-05-21 10:37:23.087289,Sucesso,2025-05
CUST0119,Cliente 119,Grande Empresa,Nordeste,CONT1778,Email,2025-03-14 10:37:23.094316,Falha,2025-03
CUST0120,Cliente 120,Média Empresa,Norte,CONT0846,Email,2024-08-30 10:37:23.089928,Falha,2024-08
CUST0121,Cliente 121,Grande Empresa,Norte,,,,,
CUST0122,Cliente 122,Grande Empresa,Sudeste,CONT0132,Telefone,2025-02-12 10:37:23.086595,Sucesso,2025-02
CUST0122,Cliente 122,Grande Empresa,Sudeste,CONT1247,Reunião,2025-08-05 10:37:23.091859,Falha,2025-08
CUST0122,Cliente 122,Grande Empresa,Sudeste,CONT1919,Reunião,2025-04-06 10:37:23.094788,Não Atendido,2025-04
CUST0123,Cliente 123,Pequena Empresa,Sudeste,CONT1500,Reunião,2025-05-14 10:37:23.093301,Sucesso,2025-05
CUST0124,Cliente 124,Pequena Empresa,Nordeste,CONT0117,Reunião,2025-02-01 10:37:23.086515,Sucesso,2025-02
CUST0124,Cliente 124,Pequena Empresa,Nordeste,CONT0351,Telefone,2024-09-03 10:37:23.087628,Sucesso,2024-09
CUST0124,Cliente 124,Pequena Empresa,Nordeste,CONT0759,Reunião,2025-01-26 10:37:23.089518,Sucesso,2025-01
CUST0124,Cliente 124,Pequena Empresa,Nordeste,CONT1251,Email,2025-04-26 10:37:23.091883,Sucesso,2025-04
CUST0124,Cliente 124,Pequena Empresa,Nordeste,CONT1844,Reunião,2024-10-28 10:37:23.094536,Falha,2024-10
CUST0125,Cliente 125,Pequena Empresa,Centro-Oeste,CONT1241,Chat,2024-09-15 10:37:23.091824,Falha,2024-09
CUST0125,Cliente 125,Pequena Empresa,Centro-Oeste,CONT1248,Email,2025-01-15 10:37:23.091865,Sucesso,2025-01
CUST0125,Cliente 125,Pequena Empresa,Centro-Oeste,CONT1984,Email,2024-08-14 10:37:23.095025,Sucesso,2024-08
CUST0126,Cliente 126,Média Empresa,Sul,CONT1201,Email,2024-12-18 10:37:23.091614,Sucesso,2024-12
CUST0126,Cliente 126,Média Empresa,Sul,CONT1432,Email,2024-12-14 10:37:23.092948,Falha,2024-12
CUST0127,Cliente 127,Grande Empresa,Sudeste,CONT0879,Email,2025-05-31 10:37:23.090080,Sucesso,2025-05
CUST0127,Cliente 127,Grande Empresa,Sudeste,CONT1034,Telefone,2025-05-27 10:37:23.090801,Sucesso,2025-05
CUST0127,Cliente 127,Grande Empresa,Sudeste,CONT1135,Email,2025-04-15 10:37:23.091273,Não Atendido,2025-04
CUST0127,Cliente 127,Grande Empresa,Sudeste,CONT1470,Email,2025-05-30 10:37:23.093171,Sucesso,2025-05
CUST0128,Cliente 128,Grande Empresa,Norte,CONT0195,Telefone,2024-11-07 10:37:23.086878,Falha,2024-11
CUST0128,Cliente 128,Grande Empresa,Norte,CONT1468,Email,2024-09-08 10:37:23.093159,Falha,2024-09
CUST0129,Cliente 129,Pequena Empresa,Nordeste,CONT0203,Email,2025-06-13 10:37:23.086944,Sucesso,2025-06
CUST0129,Cliente 129,Pequena Empresa,Nordeste,CONT0638,Reunião,2025-03-10 10:37:23.088963,Sucesso,2025-03
CUST0129,Cliente 129,Pequena Empresa,Nordeste,CONT0659,Reunião,2025-01-05 10:37:23.089058,Sucesso,2025-01
CUST0130,Cliente 130,Média Empresa,Sul,,,,,
CUST0131,Cliente 131,Média Empresa,Nordeste,CONT0480,Email,2024-10-02 10:37:23.088216,Falha,2024-10
CUST0131,Cliente 131,Média Empresa,Nordeste,CONT0678,Email,2025-07-22 10:37:23.089145,Sucesso,2025-07
CUST0131,Cliente 131,Média Empresa,Nordeste,CONT0710,Email,2025-05-14 10:37:23.089294,Sucesso,2025-05
CUST0132,Cliente 132,Pequena Empresa,Sul,CONT0254,Telefone,2025-01-03 10:37:23.087172,Sucesso,2025-01
CUST0132,Cliente 132,Pequena Empresa,Sul,CONT0257,Email,2024-10-29 10:37:23.087186,Sucesso,2024-10
CUST0132,Cliente 132,Pequena Empresa,Sul,CONT0939,Telefone,2025-01-14 10:37:23.090352,Sucesso,2025-01
CUST0133,Cliente 133,Pequena Empresa,Sul,,,,,
CUST0134,Cliente 134,Pequena Empresa,Sudeste,CONT1797,Reunião,2025-05-06 10:37:23.094383,Falha,2025-05
CUST0135,Cliente 135,Autônomo,Nordeste,,,,,
CUST0136,Cliente 136,Pequena Empresa,Nordeste,CONT0198,Email,2025-02-04 10:37:23.086892,Sucesso,2025-02
CUST0136,Cliente 136,Pequena Empresa,Nordeste,CONT0996,Chat,2025-07-03 10:37:23.090624,Sucesso,2025-07
CUST0137,Cliente 137,Média Empresa,Norte,CONT0354,Telefone,2025-03-30 10:37:23.087641,Sucesso,2025-03
CUST0137,Cliente 137,Média Empresa,Norte,CONT1621,Telefone,2025-03-31 10:37:23.093704,Falha,2025-03
CUST0138,Cliente 138,Grande Empresa,Norte,CONT0058,Reunião,2025-03-30 10:37:23.086216,Falha,2025-03
CUST0138,Cliente 138,Grande Empresa,Norte,CONT0361,Telefone,2024-10-04 10:37:23.087673,Sucesso,2024-10
CUST0138,Cliente 138,Grande Empresa,Norte,CONT1757,Email,2025-06-29 10:37:23.094210,Sucesso,2025-06
CUST0139,Cliente 139,Pequena Empresa,Sudeste,CONT1296,Telefone,2025-06-19 10:37:23.092151,Falha,2025-06
CUST0139,Cliente 139,Pequena Empresa,Sudeste,CONT1309,Email,2024-09-08 10:37:23.092226,Sucesso,2024-09
CUST0139,Cliente 139,Pequena Empresa,Sudeste,CONT1967,Email,2024-12-13 10:37:23.094969,Não Atendido,2024-12
CUST0140,Cliente 140,Autônomo,Sudeste,CONT1342,Email,2025-04-29 10:37:23.092413,Falha,2025-04
CUST0141,Cliente 141,Autônomo,Centro-Oeste,CONT1463,Email,2025-06-04 10:37:23.093131,Sucesso,2025-06
CUST0141,Cliente 141,Autônomo,Centro-Oeste,CONT1630,Email,2025-03-30 10:37:23.093737,Falha,2025-03
CUST0141,Cliente 141,Autônomo,Centro-Oeste,CONT1995,Reunião,2024-09-09 10:37:23.095061,Sucesso,2024-09
CUST0142,Cliente 142,Pequena Empresa,Norte,CONT0473,Reunião,2024-11-29 10:37:23.088183,Sucesso,2024-11
CUST0142,Cliente 142,Pequena Empresa,Norte,CONT0803,Email,2025-03-02 10:37:23.089732,Sucesso,2025-03
CUST0142,Cliente 142,Pequena Empresa,Norte,CONT0982,Email,2025-06-29 10:37:23.090551,Sucesso,2025-06
CUST0143,Cliente 143,Média Empresa,Sul,CONT0772,Reunião,2024-08-18 10:37:23.089588,Falha,2024-08
CUST0143,Cliente 143,Média Empresa,Sul,CONT1859,Telefone,2025-07-12 10:37:23.094593,Sucesso,2025-07
CUST0144,Cliente 144,Pequena Empresa,Nordeste,CONT0532,Telefone,2025-06-03 10:37:23.088459,Sucesso,2025-06
CUST0145,Cliente 145,Pequena Empresa,Sudeste,,,,,
CUST0146,Cliente 146,Pequena Empresa,Nordeste,CONT0327,Reunião,2025-07-24 10:37:23.087505,Sucesso,2025-07
CUST0147,Cliente 147,Média Empresa,Nordeste,CONT1359,Email,2025-08-05 10:37:23.092508,Sucesso,2025-08
CUST0147,Cliente 147,Média Empresa,Nordeste,CONT1409,Telefone,2025-01-11 10:37:23.092815,Sucesso,2025-01
CUST0148,Cliente 148,Média Empresa,Centro-Oeste,CONT0035,Telefone,2024-09-01 10:37:23.086098,Sucesso,2024-09
CUST0148,Cliente 148,Média Empresa,Centro-Oeste,CONT0462,Email,2025-02-27 10:37:23.088133,Falha,2025-02
CUST0148,Cliente 148,Média Empresa,Centro-Oeste,CONT1190,Email,2024-11-15 10:37:23.091539,Sucesso,2024-11
CUST0149,Cliente 149,Pequena Empresa,Norte,CONT0089,Telefone,2024-12-26 10:37:23.086385,Falha,2024-12
CUST0149,Cliente 149,Pequena Empresa,Norte,CONT0142,Telefone,2024-09-28 10:37:23.086639,Falha,2024-09
CUST0149,Cliente 149,Pequena Empresa,Norte,CONT1725,Telefone,2025-07-13 10:37:23.094049,Sucesso,2025-07
CUST0150,Cliente 150,Pequena Empresa,Sudeste,,,,,
CUST0151,Cliente 151,Autônomo,Nordeste,,,,,
CUST0152,Cliente 152,Pequena Empresa,Sudeste,,,,,
CUST0153,Cliente 153,Pequena Empresa,Sul,CONT1057,Telefone,2025-07-22 10:37:23.090905,Não Atendido,2025-07
CUST0154,Cliente 154,Média Empresa,Centro-Oeste,CONT0262,Telefone,2025-05-12 10:37:23.087209,Sucesso,2025-05
CUST0154,Cliente 154,Média Empresa,Centro-Oeste,CONT0555,Chat,2024-08-15 10:37:23.088575,Sucesso,2024-08
CUST0154,Cliente 154,Média Empresa,Centro-Oeste,CONT0819,Reunião,2024-10-25 10:37:23.089804,Falha,2024-10
CUST0154,Cliente 154,Média Empresa,Centro-Oeste,CONT1598,Email,2025-05-20 10:37:23.093629,Sucesso,2025-05
CUST0154,Cliente 154,Média Empresa,Centro-Oeste,CONT1977,Reunião,2024-08-28 10:37:23.095002,Sucesso,2024-08
CUST0155,Cliente 155,Autônomo,Sul,CONT1231,Reunião,2025-03-31 10:37:23.091767,Sucesso,2025-03
CUST0156,Cliente 156,Pequena Empresa,Sudeste,CONT0716,Email,2025-05-30 10:37:23.089322,Sucesso,2025-05
CUST0156,Cliente 156,Pequena Empresa,Sudeste,CONT0753,Email,2025-07-20 10:37:23.089490,Falha,2025-07
CUST0156,Cliente 156,Pequena Empresa,Sudeste,CONT1162,Telefone,2024-09-30 10:37:23.091394,Sucesso,2024-09
CUST0156,Cliente 156,Pequena Empresa,Sudeste,CONT1779,Telefone,2024-11-17 10:37:23.094319,Sucesso,2024-11
CUST0157,Cliente 157,Média Empresa,Sudeste,CONT1614,Reunião,2025-04-26 10:37:23.093681,Sucesso,2025-04
CUST0157,Cliente 157,Média Empresa,Sudeste,CONT1838,Email,2025-02-10 10:37:23.094516,Sucesso,2025-02
CUST0158,Cliente 158,Grande Empresa,Norte,,,,,
CUST0159,Cliente 159,Pequena Empresa,Nordeste,CONT0299,Telefone,2024-11-18 10:37:23.087379,Sucesso,2024-11
CUST0159,Cliente 159,Pequena Empresa,Nordeste,CONT1897,Reunião,2024-10-24 10:37:23.094718,Sucesso,2024-10
CUST0160,Cliente 160,Grande Empresa,Nordeste,CONT0098,Email,2025-04-03 10:37:23.086431,Sucesso,2025-04
CUST0160,Cliente 160,Grande Empresa,Nordeste,CONT1562,Email,2025-03-16 10:37:23.093505,Falha,2025-03
CUST0160,Cliente 160,Grande Empresa,Nordeste,CONT1822,Email,2024-08-28 10:37:23.094464,Sucesso,2024-08
CUST0161,Cliente 161,Pequena Empresa,Sul,CONT0339,Reunião,2025-03-15 10:37:23.087571,Não Atendido,2025-03
CUST0161,Cliente 161,Pequena Empresa,Sul,CONT0494,Email,2024-11-25 10:37:23.088281,Falha,2024-11
CUST0161,Cliente 161,Pequena Empresa,Sul,CONT1944,Telefone,2025-03-09 10:37:23.094868,Sucesso,2025-03
CUST0162,Cliente 162,Média Empresa,Centro-Oeste,CONT0295,Email,2025-06-17 10:37:23.087361,Sucesso,2025-06
CUST0162,Cliente 162,Média Empresa,Centro-Oeste,CONT0666,Reunião,2024-09-30 10:37:23.089090,Sucesso,2024-09
CUST0162,Cliente 162,Média Empresa,Centro-Oeste,CONT0953,Telefone,2025-04-21 10:37:23.090418,Sucesso,2025-04
CUST0162,Cliente 162,Média Empresa,Centro-Oeste,CONT1507,Reunião,2025-02-01 10:37:23.093324,Sucesso,2025-02
CUST0162,Cliente 162,Média Empresa,Centro-Oeste,CONT1714,Telefone,2025-04-28 10:37:23.094013,Falha,2025-04
CUST0163,Cliente 163,Média Empresa,Nordeste,CONT0424,Email,2025-07-06 10:37:23.087959,Sucesso,2025-07
CUST0163,Cliente 163,Média Empresa,Nordeste,CONT1396,Telefone,2025-07-09 10:37:23.092738,Sucesso,2025-07
CUST0163,Cliente 163,Média Empresa,Nordeste,CONT1445,Email,2025-03-29 10:37:23.093023,Sucesso,2025-03
CUST0164,Cliente 164,Média Empresa,Norte,CONT0608,Telefone,2025-06-05 10:37:23.088821,Sucesso,2025-06
CUST0164,Cliente 164,Média Empresa,Norte,CONT1331,Email,2025-02-07 10:37:23.092350,Sucesso,2025-02
CUST0165,Cliente 165,Pequena Empresa,Sul,CONT0475,Telefone,2025-01-11 10:37:23.088193,Sucesso,2025-01
CUST0165,Cliente 165,Pequena Empresa,Sul,CONT1272,Email,2025-07-22 10:37:23.092004,Sucesso,2025-07
CUST0165,Cliente 165,Pequena Empresa,Sul,CONT1323,Telefone,2024-09-16 10:37:23.092307,Falha,2024-09
CUST0166,Cliente 166,Grande Empresa,Sul,CONT1703,Email,2025-04-14 10:37:23.093975,Sucesso,2025-04
CUST0167,Cliente 167,Pequena Empresa,Norte,,,,,
CUST0168,Cliente 168,Pequena Empresa,Centro-Oeste,CONT1038,Telefone,2024-10-22 10:37:23.090819,Não Atendido,2024-10
CUST0169,Cliente 169,Pequena Empresa,Norte,CONT0081,Email,2024-10-24 10:37:23.086335,Sucesso,2024-10
CUST0170,Cliente 170,Média Empresa,Centro-Oeste,CONT1250,Chat,2024-10-18 10:37:23.091877,Sucesso,2024-10
CUST0171,Cliente 171,Média Empresa,Norte,CONT1769,Chat,2024-10-19 10:37:23.094286,Sucesso,2024-10
CUST0172,Cliente 172,Pequena Empresa,Norte,CONT0124,Telefone,2024-11-09 10:37:23.086546,Sucesso,2024-11
CUST0172,Cliente 172,Pequena Empresa,Norte,CONT1163,Email,2024-12-15 10:37:23.091399,Falha,2024-12
CUST0173,Cliente 173,Média Empresa,Sudeste,CONT0013,Telefone,2025-07-15 10:37:23.085983,Sucesso,2025-07
CUST0173,Cliente 173,Média Empresa,Sudeste,CONT0833,Telefone,2024-10-28 10:37:23.089868,Falha,2024-10
CUST0173,Cliente 173,Média Empresa,Sudeste,CONT1712,Telefone,2025-08-05 10:37:23.094007,Sucesso,2025-08
CUST0174,Cliente 174,Pequena Empresa,Sul,CONT0922,Chat,2024-09-09 10:37:23.090275,Sucesso,2024-09
CUST0174,Cliente 174,Pequena Empresa,Sul,CONT1059,Telefone,2024-08-14 10:37:23.090927,Sucesso,2024-08
CUST0175,Cliente 175,Média Empresa,Norte,CONT1651,Telefone,2024-12-07 10:37:23.093805,Falha,2024-12
CUST0175,Cliente 175,Média Empresa,Norte,CONT1792,Reunião,2025-03-07 10:37:23.094363,Sucesso,2025-03
CUST0176,Cliente 176,Pequena Empresa,Norte,CONT0733,Email,2024-10-19 10:37:23.089400,Sucesso,2024-10
CUST0177,Cliente 177,Média Empresa,Nordeste,CONT0514,Telefone,2024-10-03 10:37:23.088372,Sucesso,2024-10
CUST0177,Cliente 177,Média Empresa,Nordeste,CONT1632,Reunião,2025-02-15 10:37:23.093744,Sucesso,2025-02
CUST0178,Cliente 178,Pequena Empresa,Sul,CONT0495,Email,2025-05-23 10:37:23.088286,Sucesso,2025-05
CUST0178,Cliente 178,Pequena Empresa,Sul,CONT0594,Email,2024-10-04 10:37:23.088754,Sucesso,2024-10
CUST0178,Cliente 178,Pequena Empresa,Sul,CONT1565,Telefone,2025-03-06 10:37:23.093515,Falha,2025-03
CUST0179,Cliente 179,Autônomo,Nordeste,CONT0938,Telefone,2024-12-31 10:37:23.090348,Falha,2024-12
CUST0180,Cliente 180,Pequena Empresa,Sul,,,,,
CUST0181,Cliente 181,Pequena Empresa,Nordeste,,,,,
CUST0182,Cliente 182,Pequena Empresa,Norte,CONT0404,Telefone,2024-11-14 10:37:23.087868,Sucesso,2024-11
CUST0182,Cliente 182,Pequena Empresa,Norte,CONT0432,Telefone,2025-02-08 10:37:23.087995,Não Atendido,2025-02
CUST0182,Cliente 182,Pequena Empresa,Norte,CONT1765,Reunião,2025-02-10 10:37:23.094273,Sucesso,2025-02
CUST0183,Cliente 183,Autônomo,Norte,CONT0111,Email,2025-07-23 10:37:23.086489,Falha,2025-07
CUST0183,Cliente 183,Autônomo,Norte,CONT0323,Chat,2024-09-13 10:37:23.087487,Não Atendido,2024-09
CUST0183,Cliente 183,Autônomo,Norte,CONT0325,Email,2025-07-03 10:37:23.087496,Falha,2025-07
CUST0183,Cliente 183,Autônomo,Norte,CONT1024,Email,2024-12-12 10:37:23.090753,Falha,2024-12
CUST0183,Cliente 183,Autônomo,Norte,CONT1551,Email,2024-11-11 10:37:23.093470,Falha,2024-11
CUST0184,Cliente 184,Grande Empresa,Sudeste,CONT1351,Telefone,2024-11-07 10:37:23.092466,Falha,2024-11
CUST0184,Cliente 184,Grande Empresa,Sudeste,CONT1517,Email,2024-10-30 10:37:23.093356,Sucesso,2024-10
CUST0185,Cliente 185,Pequena Empresa,Nordeste,,,,,
CUST0186,Cliente 186,Média Empresa,Centro-Oeste,CONT0200,Email,2025-03-29 10:37:23.086900,Falha,2025-03
CUST0187,Cliente 187,Grande Empresa,Sudeste,,,,,
CUST0188,Cliente 188,Média Empresa,Nordeste,CONT0274,Telefone,2025-02-05 10:37:23.087266,Falha,2025-02
CUST0188,Cliente 188,Média Empresa,Nordeste,CONT0300,Telefone,2025-05-15 10:37:23.087384,Não Atendido,2025-05
CUST0188,Cliente 188,Média Empresa,Nordeste,CONT0408,Email,2025-05-29 10:37:23.087886,Sucesso,2025-05
CUST0188,Cliente 188,Média Empresa,Nordeste,CONT1156,Reunião,2025-03-16 10:37:23.091367,Falha,2025-03
CUST0188,Cliente 188,Média Empresa,Nordeste,CONT1467,Telefone,2024-08-20 10:37:23.093153,Sucesso,2024-08
CUST0188,Cliente 188,Média Empresa,Nordeste,CONT1492,Chat,2025-02-02 10:37:23.093275,Sucesso,2025-02
CUST0188,Cliente 188,Média Empresa,Nordeste,CONT1512,Chat,2025-05-01 10:37:23.093340,Sucesso,2025-05
CUST0188,Cliente 188,Média Empresa,Nordeste,CONT1773,Reunião,2025-01-11 10:37:23.094299,Não Atendido,2025-01
CUST0189,Cliente 189,Média Empresa,Nordeste,,,,,
CUST0190,Cliente 190,Pequena Empresa,Sudeste,CONT0085,Email,2025-08-06 10:37:23.086355,Sucesso,2025-08
CUST0190,Cliente 190,Pequena Empresa,Sudeste,CONT0719,Chat,2025-06-06 10:37:23.089335,Falha,2025-06
CUST0190,Cliente 190,Pequena Empresa,Sudeste,CONT0995,Email,2025-02-15 10:37:23.090620,Sucesso,2025-02
CUST0191,Cliente 191,Pequena Empresa,Norte,CONT0765,Reunião,2024-09-18 10:37:23.089545,Não Atendido,2024-09
CUST0191,Cliente 191,Pequena Empresa,Norte,CONT0773,Email,2025-02-04 10:37:23.089596,Sucesso,2025-02
CUST0192,Cliente 192,Grande Empresa,Nordeste,,,,,
CUST0193,Cliente 193,Autônomo,Norte,CONT1188,Email,2024-12-01 10:37:23.091529,Falha,2024-12
CUST0194,Cliente 194,Média Empresa,Sudeste,CONT0951,Email,2024-10-20 10:37:23.090409,Sucesso,2024-10
CUST0194,Cliente 194,Média Empresa,Sudeste,CONT1436,Chat,2024-12-16 10:37:23.092971,Sucesso,2024-12
CUST0194,Cliente 194,Média Empresa,Sudeste,CONT1474,Email,2024-09-11 10:37:23.093194,Não Atendido,2024-09
CUST0195,Cliente 195,Pequena Empresa,Norte,CONT1161,Chat,2025-01-11 10:37:23.091390,Sucesso,2025-01
CUST0195,Cliente 195,Pequena Empresa,Norte,CONT1835,Reunião,2024-10-20 10:37:23.094507,Sucesso,2024-10
CUST0196,Cliente 196,Pequena Empresa,Sul,CONT0450,Reunião,2025-05-11 10:37:23.088079,Sucesso,2025-05
CUST0196,Cliente 196,Pequena Empresa,Sul,CONT0680,Telefone,2025-03-15 10:37:23.089154,Sucesso,2025-03
CUST0196,Cliente 196,Pequena Empresa,Sul,CONT1184,Email,2024-11-16 10:37:23.091509,Sucesso,2024-11
CUST0197,Cliente 197,Grande Empresa,Centro-Oeste,,,,,
CUST0198,Cliente 198,Grande Empresa,Nordeste,CONT0341,Telefone,2024-11-23 10:37:23.087580,Sucesso,2024-11
CUST0198,Cliente 198,Grande Empresa,Nordeste,CONT0519,Email,2025-03-17 10:37:23.088398,Falha,2025-03
CUST0198,Cliente 198,Grande Empresa,Nordeste,CONT1633,Email,2025-01-11 10:37:23.093747,Sucesso,2025-01
CUST0199,Cliente 199,Grande Empresa,Centro-Oeste,CONT0466,Reunião,2024-09-17 10:37:23.088151,Sucesso,2024-09
CUST0199,Cliente 199,Grande Empresa,Centro-Oeste,CONT1868,Chat,2024-10-26 10:37:23.094622,Sucesso,2024-10
CUST0200,Cliente 200,Grande Empresa,Norte,CONT0006,Reunião,2025-06-03 10:37:23.085941,Sucesso,2025-06
CUST0200,Cliente 200,Grande Empresa,Norte,CONT0023,Email,2024-09-14 10:37:23.086035,Sucesso,2024-09
CUST0201,Cliente 201,Média Empresa,Nordeste,CONT0757,Telefone,2025-07-19 10:37:23.089509,Sucesso,2025-07
CUST0201,Cliente 201,Média Empresa,Nordeste,CONT0904,Telefone,2025-04-10 10:37:23.090194,Sucesso,2025-04
CUST0201,Cliente 201,Média Empresa,Nordeste,CONT1258,Chat,2025-04-13 10:37:23.091924,Não Atendido,2025-04
CUST0201,Cliente 201,Média Empresa,Nordeste,CONT1469,Email,2025-04-19 10:37:23.093165,Sucesso,2025-04
CUST0202,Cliente 202,Pequena Empresa,Norte,CONT0270,Chat,2025-05-15 10:37:23.087248,Sucesso,2025-05
CUST0202,Cliente 202,Pequena Empresa,Norte,CONT1094,Email,2025-04-04 10:37:23.091086,Falha,2025-04
CUST0202,Cliente 202,Pequena Empresa,Norte,CONT1193,Reunião,2025-03-06 10:37:23.091564,Falha,2025-03
CUST0203,Cliente 203,Pequena Empresa,Sul,CONT0154,Chat,2025-01-16 10:37:23.086693,Sucesso,2025-01
CUST0203,Cliente 203,Pequena Empresa,Sul,CONT0461,Email,2025-02-24 10:37:23.088129,Sucesso,2025-02
CUST0203,Cliente 203,Pequena Empresa,Sul,CONT0861,Email,2024-11-25 10:37:23.089998,Sucesso,2024-11
CUST0204,Cliente 204,Grande Empresa,Sudeste,CONT1213,Telefone,2025-05-09 10:37:23.091673,Sucesso,2025-05
CUST0204,Cliente 204,Grande Empresa,Sudeste,CONT1435,Telefone,2025-03-23 10:37:23.092965,Sucesso,2025-03
CUST0205,Cliente 205,Média Empresa,Nordeste,CONT0436,Email,2025-06-04 10:37:23.088016,Sucesso,2025-06
CUST0205,Cliente 205,Média Empresa,Nordeste,CONT1575,Reunião,2025-05-27 10:37:23.093547,Sucesso,2025-05
CUST0205,Cliente 205,Média Empresa,Nordeste,CONT1842,Reunião,2024-10-14 10:37:23.094530,Sucesso,2024-10
CUST0206,Cliente 206,Pequena Empresa,Sul,,,,,
CUST0207,Cliente 207,Pequena Empresa,Sul,CONT0789,Email,2024-10-28 10:37:23.089668,Falha,2024-10
CUST0208,Cliente 208,Média Empresa,Nordeste,,,,,
CUST0209,Cliente 209,Pequena Empresa,Norte,CONT0237,Telefone,2025-02-27 10:37:23.087097,Falha,2025-02
CUST0209,Cliente 209,Pequena Empresa,Norte,CONT1603,Telefone,2025-02-02 10:37:23.093645,Sucesso,2025-02
CUST0210,Cliente 210,Pequena Empresa,Sul,CONT0619,Reunião,2025-05-23 10:37:23.088874,Falha,2025-05
CUST0210,Cliente 210,Pequena Empresa,Sul,CONT0790,Telefone,2024-11-22 10:37:23.089673,Sucesso,2024-11
CUST0210,Cliente 210,Pequena Empresa,Sul,CONT1101,Email,2025-07-27 10:37:23.091117,Sucesso,2025-07
CUST0210,Cliente 210,Pequena Empresa,Sul,CONT1694,Email,2024-11-13 10:37:23.093946,Falha,2024-11
CUST0210,Cliente 210,Pequena Empresa,Sul,CONT1928,Email,2024-08-08 10:37:23.094817,Sucesso,2024-08
CUST0211,Cliente 211,Média Empresa,Centro-Oeste,CONT0045,Email,2024-09-06 10:37:23.086150,Sucesso,2024-09
CUST0211,Cliente 211,Média Empresa,Centro-Oeste,CONT0251,Email,2025-06-24 10:37:23.087159,Sucesso,2025-06
CUST0211,Cliente 211,Média Empresa,Centro-Oeste,CONT0306,Reunião,2025-03-25 10:37:23.087411,Sucesso,2025-03
CUST0211,Cliente 211,Média Empresa,Centro-Oeste,CONT0696,Telefone,2024-09-16 10:37:23.089230,Falha,2024-09
CUST0212,Cliente 212,Média Empresa,Sul,,,,,
CUST0213,Cliente 213,Média Empresa,Norte,CONT0167,Reunião,2025-05-26 10:37:23.086751,Sucesso,2025-05
CUST0213,Cliente 213,Média Empresa,Norte,CONT0564,Telefone,2024-10-27 10:37:23.088616,Sucesso,2024-10
CUST0213,Cliente 213,Média Empresa,Norte,CONT1132,Reunião,2024-12-20 10:37:23.091259,Sucesso,2024-12
CUST0214,Cliente 214,Pequena Empresa,Norte,CONT0560,Telefone,2025-07-26 10:37:23.088598,Sucesso,2025-07
CUST0214,Cliente 214,Pequena Empresa,Norte,CONT0962,Chat,2024-12-18 10:37:23.090459,Sucesso,2024-12
CUST0214,Cliente 214,Pequena Empresa,Norte,CONT1318,Chat,2025-01-02 10:37:23.092278,Sucesso,2025-01
CUST0214,Cliente 214,Pequena Empresa,Norte,CONT1831,Chat,2024-11-08 10:37:23.094494,Falha,2024-11
CUST0215,Cliente 215,Grande Empresa,Centro-Oeste,CONT1525,Email,2025-06-28 10:37:23.093382,Sucesso,2025-06
CUST0216,Cliente 216,Pequena Empresa,Sul,CONT1374,Email,2025-03-16 10:37:23.092611,Sucesso,2025-03
CUST0216,Cliente 216,Pequena Empresa,Sul,CONT1892,Email,2025-06-15 10:37:23.094702,Sucesso,2025-06
CUST0217,Cliente 217,Pequena Empresa,Norte,CONT0082,Telefone,2025-05-17 10:37:23.086340,Sucesso,2025-05
CUST0218,Cliente 218,Grande Empresa,Nordeste,CONT0718,Reunião,2025-02-03 10:37:23.089331,Falha,2025-02
CUST0218,Cliente 218,Grande Empresa,Nordeste,CONT1642,Telefone,2024-09-25 10:37:23.093776,Sucesso,2024-09
CUST0218,Cliente 218,Grande Empresa,Nordeste,CONT1847,Reunião,2025-03-23 10:37:23.094546,Falha,2025-03
CUST0219,Cliente 219,Média Empresa,Sudeste,CONT0795,Email,2025-07-21 10:37:23.089695,Sucesso,2025-07
CUST0220,Cliente 220,Grande Empresa,Sudeste,CONT0063,Reunião,2024-10-17 10:37:23.086242,Não Atendido,2024-10
CUST0220,Cliente 220,Grande Empresa,Sudeste,CONT0422,Telefone,2025-04-19 10:37:23.087950,Falha,2025-04
CUST0220,Cliente 220,Grande Empresa,Sudeste,CONT0426,Email,2024-10-29 10:37:23.087968,Sucesso,2024-10
CUST0220,Cliente 220,Grande Empresa,Sudeste,CONT0637,Reunião,2024-10-17 10:37:23.088958,Sucesso,2024-10
CUST0221,Cliente 221,Média Empresa,Sudeste,CONT0282,Chat,2025-02-26 10:37:23.087302,Não Atendido,2025-02
CUST0222,Cliente 222,Média Empresa,Sul,CONT0134,Reunião,2025-02-22 10:37:23.086604,Sucesso,2025-02
CUST0222,Cliente 222,Média Empresa,Sul,CONT0866,Email,2025-03-02 10:37:23.090021,Sucesso,2025-03
