contact_id,customer_id,contact_type,contact_date,contact_outcome
CONT1480,CUST0942,Reunião,2025-05-28 10:37:23.093230,Sucesso
CONT1481,CUST0974,Telefone,2024-11-25 10:37:23.093235,Sucesso
CONT1482,CUST0384,Email,2025-06-13 10:37:23.093241,Falha
CONT1483,CUST0260,Telefone,2024-09-18 10:37:23.093246,Sucesso
CONT1484,CUST0414,Chat,2025-08-04 10:37:23.093249,Sucesso
CONT1485,CUST0991,Email,2025-07-12 10:37:23.093252,Sucesso
CONT1486,CUST0358,Email,2024-09-28 10:37:23.093256,Sucesso
CONT1487,CUST0075,Email,2025-04-03 10:37:23.093259,Falha
CONT1488,CUST0355,Email,2025-06-15 10:37:23.093262,Sucesso
CONT1489,CUST0584,Telefone,2025-01-21 10:37:23.093266,Falha
CONT1490,CUST0771,Telefone,2024-10-12 10:37:23.093269,Sucesso
CONT1491,CUST0910,Email,2025-01-31 10:37:23.093272,Falha
CONT1492,CUST0188,Chat,2025-02-02 10:37:23.093275,Sucesso
CONT1493,CUST0973,Reunião,2024-10-06 10:37:23.093278,Sucesso
CONT1494,CUST0685,Telefone,2024-10-13 10:37:23.093282,Sucesso
CONT1495,CUST0992,Reunião,2025-01-15 10:37:23.093285,Falha
CONT1496,CUST0290,Email,2025-07-27 10:37:23.093288,Falha
CONT1497,CUST0045,Telefone,2024-08-13 10:37:23.093292,Sucesso
CONT1498,CUST0573,Telefone,2024-08-18 10:37:23.093295,Falha
CONT1499,CUST0083,Reunião,2025-03-14 10:37:23.093298,Sucesso
CONT1500,CUST0123,Reunião,2025-05-14 10:37:23.093301,Sucesso
CONT1501,CUST0358,Email,2025-04-29 10:37:23.093305,Sucesso
CONT1502,CUST0528,Chat,2025-04-25 10:37:23.093308,Sucesso
CONT1503,CUST0066,Email,2025-06-22 10:37:23.093311,Falha
CONT1504,CUST0936,Reunião,2025-06-24 10:37:23.093314,Sucesso
CONT1505,CUST0657,Chat,2024-11-02 10:37:23.093317,Sucesso
CONT1506,CUST0375,Email,2025-02-07 10:37:23.093321,Sucesso
CONT1507,CUST0162,Reunião,2025-02-01 10:37:23.093324,Sucesso
CONT1508,CUST0746,Email,2025-04-15 10:37:23.093327,Sucesso
CONT1509,CUST0380,Telefone,2024-11-25 10:37:23.093330,Sucesso
CONT1510,CUST0656,Telefone,2025-07-08 10:37:23.093334,Sucesso
CONT1511,CUST0358,Telefone,2024-11-16 10:37:23.093337,Sucesso
CONT1512,CUST0188,Chat,2025-05-01 10:37:23.093340,Sucesso
CONT1513,CUST0322,Telefone,2024-09-28 10:37:23.093343,Sucesso
CONT1514,CUST0450,Telefone,2024-09-12 10:37:23.093347,Sucesso
CONT1515,CUST0474,Reunião,2025-04-14 10:37:23.093350,Sucesso
CONT1516,CUST0013,Chat,2024-11-04 10:37:23.093353,Sucesso
CONT1517,CUST0184,Email,2024-10-30 10:37:23.093356,Sucesso
CONT1518,CUST0111,Chat,2024-11-05 10:37:23.093360,Sucesso
CONT1519,CUST0927,Email,2024-11-19 10:37:23.093363,Sucesso
CONT1520,CUST0508,Reunião,2024-09-10 10:37:23.093366,Sucesso
CONT1521,CUST0290,Email,2025-01-12 10:37:23.093369,Sucesso
CONT1522,CUST0295,Email,2024-09-13 10:37:23.093373,Sucesso
CONT1523,CUST0451,Telefone,2025-01-08 10:37:23.093376,Não Atendido
CONT1524,CUST0904,Telefone,2025-01-04 10:37:23.093379,Sucesso
CONT1525,CUST0215,Email,2025-06-28 10:37:23.093382,Sucesso
CONT1526,CUST0974,Email,2025-07-12 10:37:23.093386,Falha
CONT1527,CUST0632,Telefone,2025-07-11 10:37:23.093389,Sucesso
CONT1528,CUST0894,Chat,2025-01-29 10:37:23.093392,Falha
CONT1529,CUST0567,Email,2025-05-16 10:37:23.093395,Sucesso
CONT1530,CUST0027,Email,2025-02-18 10:37:23.093398,Não Atendido
CONT1531,CUST0630,Telefone,2025-02-21 10:37:23.093402,Sucesso
CONT1532,CUST0733,Email,2025-01-31 10:37:23.093405,Sucesso
CONT1533,CUST0231,Reunião,2025-02-19 10:37:23.093408,Falha
CONT1534,CUST0565,Reunião,2024-10-22 10:37:23.093411,Sucesso
CONT1535,CUST0807,Telefone,2024-12-21 10:37:23.093414,Sucesso
CONT1536,CUST0321,Email,2025-05-02 10:37:23.093418,Falha
CONT1537,CUST0913,Reunião,2025-07-22 10:37:23.093421,Sucesso
CONT1538,CUST0233,Telefone,2024-11-01 10:37:23.093427,Sucesso
CONT1539,CUST0670,Reunião,2025-03-25 10:37:23.093431,Sucesso
CONT1540,CUST0437,Telefone,2025-07-12 10:37:23.093434,Sucesso
CONT1541,CUST0781,Reunião,2024-08-20 10:37:23.093437,Falha
CONT1542,CUST0533,Telefone,2025-07-26 10:37:23.093441,Não Atendido
CONT1543,CUST0403,Telefone,2025-05-27 10:37:23.093444,Sucesso
CONT1544,CUST0053,Chat,2025-03-27 10:37:23.093447,Sucesso
CONT1545,CUST0787,Telefone,2025-04-23 10:37:23.093450,Sucesso
CONT1546,CUST0313,Telefone,2024-12-30 10:37:23.093454,Sucesso
CONT1547,CUST0281,Email,2025-02-11 10:37:23.093457,Não Atendido
CONT1548,CUST0726,Telefone,2024-10-29 10:37:23.093460,Sucesso
CONT1549,CUST0031,Telefone,2025-03-27 10:37:23.093463,Sucesso
CONT1550,CUST0337,Email,2025-07-16 10:37:23.093466,Falha
CONT1551,CUST0183,Email,2024-11-11 10:37:23.093470,Falha
CONT1552,CUST0023,Telefone,2025-02-27 10:37:23.093473,Sucesso
CONT1553,CUST0544,Reunião,2025-04-22 10:37:23.093476,Sucesso
CONT1554,CUST0446,Telefone,2024-11-01 10:37:23.093479,Sucesso
CONT1555,CUST0074,Email,2024-08-19 10:37:23.093482,Não Atendido
CONT1556,CUST0010,Telefone,2024-12-15 10:37:23.093486,Sucesso
CONT1557,CUST0484,Email,2025-07-20 10:37:23.093489,Sucesso
CONT1558,CUST0456,Telefone,2024-12-08 10:37:23.093492,Sucesso
CONT1559,CUST0566,Email,2025-04-12 10:37:23.093495,Sucesso
CONT1560,CUST0564,Email,2024-10-25 10:37:23.093499,Sucesso
CONT1561,CUST0660,Email,2024-10-29 10:37:23.093502,Não Atendido
CONT1562,CUST0160,Email,2025-03-16 10:37:23.093505,Falha
CONT1563,CUST0882,Email,2025-01-14 10:37:23.093508,Não Atendido
CONT1564,CUST0014,Email,2025-06-29 10:37:23.093512,Sucesso
CONT1565,CUST0178,Telefone,2025-03-06 10:37:23.093515,Falha
CONT1566,CUST0412,Telefone,2025-02-12 10:37:23.093518,Falha
CONT1567,CUST0878,Email,2024-12-09 10:37:23.093521,Sucesso
CONT1568,CUST0053,Reunião,2025-03-26 10:37:23.093524,Sucesso
CONT1569,CUST0408,Email,2025-06-22 10:37:23.093528,Sucesso
CONT1570,CUST0847,Telefone,2025-06-18 10:37:23.093531,Falha
CONT1571,CUST0022,Email,2025-02-22 10:37:23.093534,Sucesso
CONT1572,CUST0030,Email,2025-04-23 10:37:23.093537,Não Atendido
CONT1573,CUST0703,Telefone,2025-01-03 10:37:23.093540,Sucesso
CONT1574,CUST0260,Telefone,2025-03-14 10:37:23.093544,Falha
CONT1575,CUST0205,Reunião,2025-05-27 10:37:23.093547,Sucesso
CONT1576,CUST0059,Telefone,2024-09-11 10:37:23.093550,Falha
CONT1577,CUST0471,Chat,2024-11-07 10:37:23.093559,Sucesso
CONT1578,CUST0776,Email,2024-12-03 10:37:23.093564,Não Atendido
CONT1579,CUST0466,Email,2025-02-02 10:37:23.093568,Sucesso
CONT1580,CUST0012,Email,2025-05-29 10:37:23.093571,Sucesso
CONT1581,CUST0631,Email,2025-03-10 10:37:23.093574,Sucesso
CONT1582,CUST0927,Telefone,2024-12-04 10:37:23.093577,Sucesso
CONT1583,CUST0974,Telefone,2024-11-18 10:37:23.093581,Sucesso
CONT1584,CUST0290,Email,2025-07-12 10:37:23.093584,Sucesso
CONT1585,CUST0850,Chat,2025-03-20 10:37:23.093587,Falha
CONT1586,CUST0760,Reunião,2025-04-30 10:37:23.093591,Sucesso
CONT1587,CUST0354,Email,2024-11-02 10:37:23.093594,Sucesso
CONT1588,CUST0639,Email,2025-06-17 10:37:23.093597,Sucesso
CONT1589,CUST0075,Email,2025-03-09 10:37:23.093600,Sucesso
CONT1590,CUST0873,Email,2025-04-25 10:37:23.093604,Não Atendido
CONT1591,CUST0716,Email,2025-05-10 10:37:23.093607,Sucesso
CONT1592,CUST0561,Telefone,2025-03-19 10:37:23.093610,Não Atendido
CONT1593,CUST0591,Email,2025-01-06 10:37:23.093613,Sucesso
CONT1594,CUST0441,Email,2024-12-17 10:37:23.093616,Sucesso
CONT1595,CUST0991,Chat,2025-02-05 10:37:23.093620,Falha
CONT1596,CUST0241,Telefone,2024-11-29 10:37:23.093623,Sucesso
CONT1597,CUST0861,Chat,2025-07-29 10:37:23.093626,Sucesso
CONT1598,CUST0154,Email,2025-05-20 10:37:23.093629,Sucesso
CONT1599,CUST0786,Email,2025-06-16 10:37:23.093632,Falha
CONT1600,CUST0096,Telefone,2024-11-11 10:37:23.093636,Sucesso
CONT1601,CUST0726,Email,2024-12-24 10:37:23.093639,Sucesso
CONT1602,CUST0294,Email,2025-06-17 10:37:23.093642,Sucesso
CONT1603,CUST0209,Telefone,2025-02-02 10:37:23.093645,Sucesso
CONT1604,CUST0343,Telefone,2025-07-04 10:37:23.093649,Não Atendido
CONT1605,CUST0088,Telefone,2024-10-20 10:37:23.093652,Sucesso
CONT1606,CUST0818,Telefone,2024-12-20 10:37:23.093655,Sucesso
CONT1607,CUST0776,Telefone,2025-03-29 10:37:23.093658,Falha
CONT1608,CUST0937,Email,2025-04-09 10:37:23.093662,Sucesso
CONT1609,CUST0390,Email,2024-09-15 10:37:23.093665,Sucesso
CONT1610,CUST0325,Email,2024-12-03 10:37:23.093668,Sucesso
CONT1611,CUST0940,Email,2025-01-27 10:37:23.093671,Sucesso
CONT1612,CUST0889,Chat,2024-09-18 10:37:23.093675,Sucesso
CONT1613,CUST0832,Telefone,2025-01-09 10:37:23.093678,Sucesso
CONT1614,CUST0157,Reunião,2025-04-26 10:37:23.093681,Sucesso
CONT1615,CUST0668,Email,2024-09-12 10:37:23.093684,Sucesso
CONT1616,CUST0651,Email,2025-03-27 10:37:23.093688,Sucesso
CONT1617,CUST0633,Email,2024-09-18 10:37:23.093691,Sucesso
CONT1618,CUST0577,Email,2025-03-21 10:37:23.093694,Sucesso
CONT1619,CUST0619,Email,2025-04-08 10:37:23.093697,Não Atendido
CONT1620,CUST0659,Reunião,2025-05-05 10:37:23.093701,Sucesso
CONT1621,CUST0137,Telefone,2025-03-31 10:37:23.093704,Falha
CONT1622,CUST0923,Telefone,2025-05-08 10:37:23.093707,Sucesso
CONT1623,CUST0674,Telefone,2025-05-07 10:37:23.093713,Falha
CONT1624,CUST0428,Chat,2025-06-05 10:37:23.093717,Não Atendido
CONT1625,CUST0452,Email,2025-07-09 10:37:23.093721,Sucesso
CONT1626,CUST0612,Email,2025-01-09 10:37:23.093724,Sucesso
CONT1627,CUST0850,Email,2025-07-26 10:37:23.093727,Sucesso
CONT1628,CUST0911,Reunião,2024-09-08 10:37:23.093731,Sucesso
CONT1629,CUST0819,Chat,2024-10-14 10:37:23.093734,Sucesso
CONT1630,CUST0141,Email,2025-03-30 10:37:23.093737,Falha
CONT1631,CUST0083,Reunião,2024-10-18 10:37:23.093740,Sucesso
CONT1632,CUST0177,Reunião,2025-02-15 10:37:23.093744,Sucesso
CONT1633,CUST0198,Email,2025-01-11 10:37:23.093747,Sucesso
CONT1634,CUST0624,Email,2025-07-14 10:37:23.093750,Sucesso
CONT1635,CUST0568,Telefone,2025-04-30 10:37:23.093753,Não Atendido
CONT1636,CUST0972,Chat,2024-08-16 10:37:23.093756,Falha
CONT1637,CUST0691,Email,2025-03-21 10:37:23.093760,Sucesso
CONT1638,CUST0421,Reunião,2024-09-27 10:37:23.093763,Sucesso
CONT1639,CUST0401,Email,2025-02-14 10:37:23.093766,Sucesso
CONT1640,CUST0698,Reunião,2025-07-09 10:37:23.093770,Falha
CONT1641,CUST0471,Telefone,2025-03-17 10:37:23.093773,Sucesso
CONT1642,CUST0218,Telefone,2024-09-25 10:37:23.093776,Sucesso
CONT1643,CUST0925,Reunião,2024-08-21 10:37:23.093779,Falha
CONT1644,CUST0929,Reunião,2025-06-26 10:37:23.093783,Sucesso
CONT1645,CUST0828,Reunião,2024-10-12 10:37:23.093786,Falha
CONT1646,CUST0987,Email,2025-01-11 10:37:23.093789,Sucesso
CONT1647,CUST0729,Telefone,2024-09-11 10:37:23.093792,Não Atendido
CONT1648,CUST0632,Email,2025-01-27 10:37:23.093796,Sucesso
CONT1649,CUST0951,Telefone,2025-02-28 10:37:23.093799,Sucesso
CONT1650,CUST0906,Telefone,2025-06-04 10:37:23.093802,Sucesso
CONT1651,CUST0175,Telefone,2024-12-07 10:37:23.093805,Falha
CONT1652,CUST0023,Telefone,2024-11-22 10:37:23.093809,Sucesso
CONT1653,CUST0725,Chat,2025-03-08 10:37:23.093812,Sucesso
CONT1654,CUST0917,Email,2025-01-04 10:37:23.093815,Sucesso
CONT1655,CUST0235,Telefone,2024-09-19 10:37:23.093818,Sucesso
CONT1656,CUST0013,Email,2025-02-22 10:37:23.093821,Sucesso
CONT1657,CUST0101,Email,2025-07-07 10:37:23.093825,Falha
CONT1658,CUST0929,Email,2024-12-18 10:37:23.093828,Sucesso
CONT1659,CUST0536,Chat,2024-10-29 10:37:23.093831,Sucesso
CONT1660,CUST0876,Reunião,2025-07-09 10:37:23.093834,Sucesso
CONT1661,CUST0523,Chat,2025-01-24 10:37:23.093838,Sucesso
CONT1662,CUST0785,Chat,2024-09-07 10:37:23.093841,Sucesso
CONT1663,CUST0452,Email,2024-11-24 10:37:23.093844,Sucesso
CONT1664,CUST0431,Email,2024-10-30 10:37:23.093847,Sucesso
CONT1665,CUST0793,Telefone,2024-10-07 10:37:23.093851,Sucesso
CONT1666,CUST0606,Telefone,2024-09-20 10:37:23.093854,Não Atendido
CONT1667,CUST0713,Telefone,2024-09-18 10:37:23.093857,Sucesso
CONT1668,CUST0533,Email,2024-08-26 10:37:23.093861,Sucesso
CONT1669,CUST0852,Telefone,2024-10-17 10:37:23.093864,Falha
CONT1670,CUST0979,Telefone,2025-05-12 10:37:23.093868,Falha
CONT1671,CUST0723,Email,2025-03-11 10:37:23.093871,Sucesso
CONT1672,CUST0652,Telefone,2024-12-01 10:37:23.093874,Sucesso
CONT1673,CUST0293,Telefone,2024-09-20 10:37:23.093877,Falha
CONT1674,CUST0810,Telefone,2024-10-28 10:37:23.093881,Sucesso
CONT1675,CUST0913,Email,2024-08-10 10:37:23.093884,Sucesso
CONT1676,CUST0101,Reunião,2025-01-21 10:37:23.093887,Sucesso
CONT1677,CUST0502,Email,2025-06-24 10:37:23.093890,Sucesso
CONT1678,CUST0304,Email,2024-08-16 10:37:23.093894,Sucesso
CONT1679,CUST0871,Reunião,2025-07-10 10:37:23.093897,Falha
CONT1680,CUST0540,Telefone,2025-07-21 10:37:23.093900,Sucesso
CONT1681,CUST0553,Email,2025-04-02 10:37:23.093904,Sucesso
CONT1682,CUST0355,Telefone,2025-02-20 10:37:23.093907,Sucesso
CONT1683,CUST0303,Telefone,2024-12-06 10:37:23.093910,Sucesso
CONT1684,CUST0496,Reunião,2025-05-23 10:37:23.093913,Falha
CONT1685,CUST0658,Reunião,2024-12-19 10:37:23.093917,Sucesso
CONT1686,CUST0768,Telefone,2025-01-15 10:37:23.093920,Não Atendido
CONT1687,CUST0974,Telefone,2024-12-02 10:37:23.093923,Sucesso
CONT1688,CUST0227,Email,2024-10-09 10:37:23.093926,Sucesso
CONT1689,CUST0236,Email,2025-01-05 10:37:23.093930,Falha
CONT1690,CUST0873,Telefone,2025-01-04 10:37:23.093933,Sucesso
CONT1691,CUST0892,Telefone,2025-03-02 10:37:23.093936,Sucesso
CONT1692,CUST0455,Telefone,2025-05-30 10:37:23.093939,Falha
CONT1693,CUST0013,Email,2025-05-14 10:37:23.093942,Sucesso
CONT1694,CUST0210,Email,2024-11-13 10:37:23.093946,Falha
CONT1695,CUST0741,Telefone,2025-05-30 10:37:23.093949,Não Atendido
CONT1696,CUST0397,Email,2025-04-30 10:37:23.093952,Sucesso
CONT1697,CUST0100,Reunião,2024-08-25 10:37:23.093955,Sucesso
CONT1698,CUST0031,Email,2025-01-03 10:37:23.093959,Sucesso
CONT1699,CUST0898,Telefone,2025-02-27 10:37:23.093962,Sucesso
CONT1700,CUST0528,Chat,2025-05-05 10:37:23.093965,Falha
CONT1701,CUST0649,Email,2025-02-14 10:37:23.093968,Falha
CONT1702,CUST0329,Telefone,2025-02-23 10:37:23.093972,Sucesso
CONT1703,CUST0166,Email,2025-04-14 10:37:23.093975,Sucesso
CONT1704,CUST0459,Telefone,2024-12-30 10:37:23.093978,Sucesso
CONT1705,CUST0822,Telefone,2025-07-07 10:37:23.093981,Sucesso
CONT1706,CUST0952,Telefone,2025-07-27 10:37:23.093985,Falha
CONT1707,CUST0982,Telefone,2024-08-29 10:37:23.093988,Sucesso
CONT1708,CUST0993,Reunião,2025-03-30 10:37:23.093991,Falha
CONT1709,CUST0100,Email,2025-04-24 10:37:23.093997,Sucesso
CONT1710,CUST0621,Email,2025-07-11 10:37:23.094000,Falha
CONT1711,CUST0855,Reunião,2024-12-23 10:37:23.094004,Sucesso
CONT1712,CUST0173,Telefone,2025-08-05 10:37:23.094007,Sucesso
CONT1713,CUST0749,Reunião,2024-08-13 10:37:23.094010,Sucesso
CONT1714,CUST0162,Telefone,2025-04-28 10:37:23.094013,Falha
CONT1715,CUST0905,Reunião,2025-07-17 10:37:23.094016,Sucesso
CONT1716,CUST0728,Telefone,2025-06-10 10:37:23.094020,Sucesso
CONT1717,CUST0776,Reunião,2025-02-08 10:37:23.094023,Sucesso
CONT1718,CUST0263,Chat,2024-08-31 10:37:23.094026,Sucesso
CONT1719,CUST0804,Telefone,2024-08-23 10:37:23.094029,Sucesso
CONT1720,CUST0274,Email,2025-07-18 10:37:23.094033,Não Atendido
CONT1721,CUST0003,Email,2024-11-25 10:37:23.094036,Sucesso
CONT1722,CUST0028,Email,2024-09-24 10:37:23.094039,Sucesso
CONT1723,CUST0326,Email,2025-06-30 10:37:23.094043,Sucesso
CONT1724,CUST0940,Email,2025-03-12 10:37:23.094046,Sucesso
CONT1725,CUST0149,Telefone,2025-07-13 10:37:23.094049,Sucesso
CONT1726,CUST0540,Telefone,2025-04-08 10:37:23.094054,Sucesso
CONT1727,CUST0488,Telefone,2025-07-12 10:37:23.094059,Sucesso
CONT1728,CUST0822,Telefone,2025-02-19 10:37:23.094064,Sucesso
CONT1729,CUST0438,Email,2024-09-18 10:37:23.094069,Falha
CONT1730,CUST0065,Email,2024-12-25 10:37:23.094074,Sucesso
CONT1731,CUST0356,Email,2025-08-06 10:37:23.094079,Não Atendido
CONT1732,CUST0533,Telefone,2024-10-04 10:37:23.094085,Sucesso
CONT1733,CUST0252,Email,2024-11-19 10:37:23.094089,Sucesso
CONT1734,CUST0235,Email,2025-07-25 10:37:23.094094,Sucesso
CONT1735,CUST0227,Telefone,2025-06-20 10:37:23.094099,Sucesso
CONT1736,CUST0525,Reunião,2024-09-28 10:37:23.094104,Não Atendido
CONT1737,CUST0313,Email,2024-10-20 10:37:23.094109,Falha
CONT1738,CUST0049,Telefone,2024-09-09 10:37:23.094114,Sucesso
CONT1739,CUST0118,Telefone,2025-05-05 10:37:23.094119,Sucesso
CONT1740,CUST0054,Reunião,2024-11-19 10:37:23.094124,Sucesso
CONT1741,CUST0650,Chat,2024-11-02 10:37:23.094129,Sucesso
CONT1742,CUST0565,Email,2024-08-13 10:37:23.094134,Sucesso
CONT1743,CUST0044,Email,2025-01-14 10:37:23.094140,Não Atendido
CONT1744,CUST0815,Reunião,2025-02-03 10:37:23.094144,Não Atendido
CONT1745,CUST0053,Telefone,2025-02-13 10:37:23.094149,Não Atendido
CONT1746,CUST0586,Telefone,2024-10-02 10:37:23.094154,Falha
CONT1747,CUST0558,Telefone,2025-05-30 10:37:23.094159,Sucesso
CONT1748,CUST0525,Telefone,2025-04-25 10:37:23.094164,Sucesso
CONT1749,CUST0677,Chat,2024-12-04 10:37:23.094169,Sucesso
CONT1750,CUST0102,Chat,2025-02-27 10:37:23.094174,Sucesso
CONT1751,CUST0792,Reunião,2025-01-19 10:37:23.094179,Sucesso
CONT1752,CUST0770,Email,2025-01-03 10:37:23.094184,Falha
CONT1753,CUST0982,Reunião,2025-01-07 10:37:23.094189,Falha
CONT1754,CUST0849,Email,2025-07-22 10:37:23.094194,Não Atendido
CONT1755,CUST0868,Email,2024-09-09 10:37:23.094199,Falha
CONT1756,CUST0398,Reunião,2025-01-14 10:37:23.094205,Não Atendido
CONT1757,CUST0138,Email,2025-06-29 10:37:23.094210,Sucesso
CONT1758,CUST0675,Email,2025-05-10 10:37:23.094215,Falha
CONT1759,CUST0921,Email,2024-11-24 10:37:23.094220,Sucesso
CONT1760,CUST0387,Reunião,2024-11-26 10:37:23.094225,Sucesso
CONT1761,CUST0111,Telefone,2025-01-03 10:37:23.094253,Não Atendido
CONT1762,CUST0614,Telefone,2024-10-08 10:37:23.094259,Falha
CONT1763,CUST0017,Email,2025-02-16 10:37:23.094265,Sucesso
CONT1764,CUST0780,Reunião,2025-03-23 10:37:23.094270,Sucesso
CONT1765,CUST0182,Reunião,2025-02-10 10:37:23.094273,Sucesso
CONT1766,CUST0884,Email,2025-05-22 10:37:23.094276,Sucesso
CONT1767,CUST0536,Telefone,2025-01-31 10:37:23.094280,Não Atendido
CONT1768,CUST0541,Email,2025-07-23 10:37:23.094283,Sucesso
CONT1769,CUST0171,Chat,2024-10-19 10:37:23.094286,Sucesso
CONT1770,CUST0409,Telefone,2024-09-22 10:37:23.094289,Sucesso
CONT1771,CUST0740,Chat,2024-09-16 10:37:23.094293,Sucesso
CONT1772,CUST0378,Email,2025-01-05 10:37:23.094296,Sucesso
CONT1773,CUST0188,Reunião,2025-01-11 10:37:23.094299,Não Atendido
CONT1774,CUST0858,Reunião,2025-02-19 10:37:23.094302,Sucesso
CONT1775,CUST0230,Telefone,2024-09-11 10:37:23.094306,Sucesso
CONT1776,CUST0833,Chat,2024-10-31 10:37:23.094309,Sucesso
CONT1777,CUST0852,Email,2024-10-06 10:37:23.094312,Sucesso
CONT1778,CUST0119,Email,2025-03-14 10:37:23.094316,Falha
CONT1779,CUST0156,Telefone,2024-11-17 10:37:23.094319,Sucesso
CONT1780,CUST0784,Reunião,2025-08-03 10:37:23.094322,Falha
CONT1781,CUST0687,Telefone,2025-05-09 10:37:23.094325,Sucesso
CONT1782,CUST0465,Email,2025-06-08 10:37:23.094328,Sucesso
CONT1783,CUST0104,Telefone,2024-09-30 10:37:23.094331,Sucesso
CONT1784,CUST0604,Email,2025-07-22 10:37:23.094335,Sucesso
CONT1785,CUST0698,Telefone,2024-12-23 10:37:23.094338,Falha
CONT1786,CUST0972,Telefone,2025-07-09 10:37:23.094341,Sucesso
CONT1787,CUST0795,Reunião,2025-03-09 10:37:23.094344,Sucesso
CONT1788,CUST0502,Email,2024-12-05 10:37:23.094347,Sucesso
CONT1789,CUST0693,Telefone,2024-11-10 10:37:23.094351,Sucesso
CONT1790,CUST0682,Email,2025-05-20 10:37:23.094356,Não Atendido
CONT1791,CUST0699,Email,2024-10-22 10:37:23.094359,Sucesso
CONT1792,CUST0175,Reunião,2025-03-07 10:37:23.094363,Sucesso
CONT1793,CUST0734,Chat,2024-11-03 10:37:23.094369,Não Atendido
CONT1794,CUST0745,Email,2024-11-01 10:37:23.094373,Sucesso
CONT1795,CUST0674,Reunião,2025-06-11 10:37:23.094376,Sucesso
CONT1796,CUST0421,Reunião,2025-02-02 10:37:23.094380,Sucesso
CONT1797,CUST0134,Reunião,2025-05-06 10:37:23.094383,Falha
CONT1798,CUST0391,Email,2024-11-04 10:37:23.094386,Falha
CONT1799,CUST0992,Chat,2025-03-02 10:37:23.094389,Sucesso
CONT1800,CUST0736,Email,2024-11-05 10:37:23.094393,Sucesso
CONT1801,CUST0501,Email,2025-02-07 10:37:23.094396,Não Atendido
CONT1802,CUST0665,Email,2024-08-13 10:37:23.094399,Sucesso
CONT1803,CUST0033,Telefone,2025-05-22 10:37:23.094402,Sucesso
CONT1804,CUST0055,Email,2025-03-09 10:37:23.094406,Sucesso
CONT1805,CUST0954,Email,2024-12-12 10:37:23.094409,Falha
CONT1806,CUST0519,Email,2024-10-22 10:37:23.094412,Sucesso
CONT1807,CUST0756,Reunião,2024-12-19 10:37:23.094416,Sucesso
CONT1808,CUST0825,Reunião,2025-07-20 10:37:23.094419,Sucesso
CONT1809,CUST0638,Email,2025-05-26 10:37:23.094422,Sucesso
CONT1810,CUST0012,Reunião,2025-01-30 10:37:23.094425,Falha
CONT1811,CUST0528,Reunião,2025-07-21 10:37:23.094429,Sucesso
CONT1812,CUST0720,Reunião,2025-07-19 10:37:23.094432,Sucesso
CONT1813,CUST0555,Email,2024-12-31 10:37:23.094435,Sucesso
CONT1814,CUST0373,Telefone,2024-09-15 10:37:23.094438,Sucesso
CONT1815,CUST0484,Chat,2025-04-09 10:37:23.094442,Falha
CONT1816,CUST0973,Telefone,2025-04-28 10:37:23.094445,Sucesso
CONT1817,CUST0647,Email,2025-07-04 10:37:23.094448,Falha
CONT1818,CUST0228,Telefone,2025-05-15 10:37:23.094451,Sucesso
CONT1819,CUST0623,Telefone,2025-01-23 10:37:23.094455,Sucesso
CONT1820,CUST0307,Telefone,2024-09-11 10:37:23.094458,Sucesso
CONT1821,CUST0457,Email,2025-01-17 10:37:23.094461,Sucesso
CONT1822,CUST0160,Email,2024-08-28 10:37:23.094464,Sucesso
CONT1823,CUST0331,Reunião,2024-08-31 10:37:23.094468,Falha
CONT1824,CUST0776,Reunião,2025-07-27 10:37:23.094471,Sucesso
CONT1825,CUST0225,Email,2024-08-25 10:37:23.094474,Sucesso
CONT1826,CUST0983,Chat,2025-01-01 10:37:23.094478,Falha
CONT1827,CUST0729,Email,2024-11-27 10:37:23.094481,Falha
CONT1828,CUST0504,Telefone,2024-12-28 10:37:23.094484,Sucesso
CONT1829,CUST0456,Reunião,2025-05-19 10:37:23.094487,Sucesso
CONT1830,CUST0045,Reunião,2025-07-31 10:37:23.094491,Sucesso
CONT1831,CUST0214,Chat,2024-11-08 10:37:23.094494,Falha
CONT1832,CUST0059,Email,2024-12-23 10:37:23.094497,Falha
CONT1833,CUST0644,Reunião,2025-07-22 10:37:23.094500,Falha
CONT1834,CUST0616,Email,2025-07-26 10:37:23.094503,Falha
CONT1835,CUST0195,Reunião,2024-10-20 10:37:23.094507,Sucesso
CONT1836,CUST0925,Reunião,2024-12-09 10:37:23.094510,Falha
CONT1837,CUST0489,Telefone,2025-07-17 10:37:23.094513,Sucesso
CONT1838,CUST0157,Email,2025-02-10 10:37:23.094516,Sucesso
CONT1839,CUST0610,Reunião,2024-12-22 10:37:23.094520,Sucesso
CONT1840,CUST0226,Email,2024-11-07 10:37:23.094523,Não Atendido
CONT1841,CUST0412,Email,2024-10-23 10:37:23.094526,Falha
CONT1842,CUST0205,Reunião,2024-10-14 10:37:23.094530,Sucesso
CONT1843,CUST0079,Telefone,2025-03-26 10:37:23.094533,Falha
CONT1844,CUST0124,Reunião,2024-10-28 10:37:23.094536,Falha
CONT1845,CUST0471,Email,2025-03-07 10:37:23.094540,Sucesso
CONT1846,CUST0940,Email,2025-06-02 10:37:23.094543,Sucesso
CONT1847,CUST0218,Reunião,2025-03-23 10:37:23.094546,Falha
CONT1848,CUST0516,Telefone,2025-05-07 10:37:23.094549,Sucesso
